horizon,mse,rmse,mae,mape
1,108.24487605071901,10.40407977914044,9.79167969586098,13.53478993086274
5,106.47358272745404,10.318603719857355,9.26403077007973,12.707104689580548
20,865.8154934638968,29.42474287846704,27.136053947553243,40.94113718473398
30,695.7664081441367,26.377384406800775,22.818119127456455,35.68116450776357
