horizon,mse,rmse,mae,mape,model,subset,n_samples
1,10.45240592956543,3.233018159866333,2.1268489360809326,3.0045509338378906,naive_persistence,full,146
5,18.776933670043945,4.333235740661621,3.28568434715271,4.658022150397301,naive_persistence,full,146
20,76.92658233642578,8.770779609680176,7.431917190551758,11.100070178508759,naive_persistence,full,146
30,113.37003326416016,10.647536277770996,9.168492317199707,14.048311114311218,naive_persistence,full,146
1,18.848432085040756,4.3414780991087305,3.296506411408725,4.654180075378809,seasonal_naive,full,146
5,18.77693356501729,4.333235923073805,3.285684481059035,4.658022188913366,seasonal_naive,full,146
20,76.92658988648357,8.770780460511116,7.431917817625281,11.10007006689502,seasonal_naive,full,146
30,113.3700400020936,10.647536804448887,9.168492722184691,14.048310590963494,seasonal_naive,full,146
1,10.854227929832955,3.2945755310560045,2.1606998182322883,3.048685925802592,linear_ridge,full,146
5,22.85698587374765,4.780898019592935,3.5513593595321864,4.936140055350669,linear_ridge,full,146
20,1154.0935401070362,33.97195225633988,31.35310468281785,47.027250592180394,linear_ridge,full,146
30,843.2192124122407,29.038237074799163,24.679883094683085,38.22627471162553,linear_ridge,full,146
1,108.24487605071901,10.40407977914044,9.79167969586098,13.53478993086274,linear_lasso,full,146
5,106.47358272745404,10.318603719857355,9.26403077007973,12.707104689580548,linear_lasso,full,146
20,865.8154934638968,29.42474287846704,27.136053947553243,40.94113718473398,linear_lasso,full,146
30,695.7664081441367,26.377384406800775,22.818119127456455,35.68116450776357,linear_lasso,full,146
1,55.59695816040039,7.456336975097656,6.363475322723389,8.676012605428696,tsm,full,146
5,78.18412780761719,8.842179298400879,6.898642063140869,9.309276193380356,tsm,full,146
20,93.60621643066406,9.675030708312988,7.397120475769043,10.310566425323486,tsm,full,146
30,758.2842407226562,27.53696060180664,25.81146240234375,36.91232204437256,tsm,full,146
1,10.45240592956543,3.233018159866333,2.1268489360809326,3.0045509338378906,naive_persistence_llm_subset,llm_subset,146
5,18.776933670043945,4.333235740661621,3.28568434715271,4.658022150397301,naive_persistence_llm_subset,llm_subset,146
20,76.92658233642578,8.770779609680176,7.431917190551758,11.100070178508759,naive_persistence_llm_subset,llm_subset,146
30,113.37003326416016,10.647536277770996,9.168492317199707,14.048311114311218,naive_persistence_llm_subset,llm_subset,146
1,18.848432085040756,4.3414780991087305,3.296506411408725,4.654180075378809,seasonal_naive_llm_subset,llm_subset,146
5,18.77693356501729,4.333235923073805,3.285684481059035,4.658022188913366,seasonal_naive_llm_subset,llm_subset,146
20,76.92658988648357,8.770780460511116,7.431917817625281,11.10007006689502,seasonal_naive_llm_subset,llm_subset,146
30,113.3700400020936,10.647536804448887,9.168492722184691,14.048310590963494,seasonal_naive_llm_subset,llm_subset,146
1,10.854227929832955,3.2945755310560045,2.1606998182322883,3.048685925802592,linear_ridge_llm_subset,llm_subset,146
5,22.85698587374765,4.780898019592935,3.5513593595321864,4.936140055350669,linear_ridge_llm_subset,llm_subset,146
20,1154.0935401070362,33.97195225633988,31.35310468281785,47.027250592180394,linear_ridge_llm_subset,llm_subset,146
30,843.2192124122407,29.038237074799163,24.679883094683085,38.22627471162553,linear_ridge_llm_subset,llm_subset,146
1,108.24487605071901,10.40407977914044,9.79167969586098,13.53478993086274,linear_lasso_llm_subset,llm_subset,146
5,106.47358272745404,10.318603719857355,9.26403077007973,12.707104689580548,linear_lasso_llm_subset,llm_subset,146
20,865.8154934638968,29.42474287846704,27.136053947553243,40.94113718473398,linear_lasso_llm_subset,llm_subset,146
30,695.7664081441367,26.377384406800775,22.818119127456455,35.68116450776357,linear_lasso_llm_subset,llm_subset,146
1,55.59695816040039,7.456336975097656,6.363475322723389,8.676012605428696,tsm_llm_subset,llm_subset,146
5,78.18412780761719,8.842179298400879,6.898642063140869,9.309276193380356,tsm_llm_subset,llm_subset,146
20,93.60621643066406,9.675030708312988,7.397120475769043,10.310566425323486,tsm_llm_subset,llm_subset,146
30,758.2842407226562,27.53696060180664,25.81146240234375,36.91232204437256,tsm_llm_subset,llm_subset,146
