stage,name,best_variant,best_variant_path_mse,best_w,raw_path_mse,blend_path_mse,blend_h1base_path_mse,n_val_samples,raw_h1_mse,raw_h5_mse,raw_h20_mse,raw_h30_mse,blend_h1_mse,blend_h5_mse,blend_h20_mse,blend_h30_mse,blend_h1base_h1_mse,blend_h1base_h5_mse,blend_h1base_h20_mse,blend_h1base_h30_mse
cot,sim_k5_h18_ctx,blend_ramp,39.22557939422483,0.0,48.70372199037134,39.22557939422483,39.22557939422483,40,4.245608986981007,17.564946533445045,59.36568278168927,104.794091471108,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014
cot,sim_k3_h18_ctx,blend_ramp,39.22557939422483,0.0,41.96745414438593,39.22557939422483,39.22557939422483,40,4.112853816616626,16.56730892632834,48.752192405254924,91.7133343415151,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014
cot,sim_k10_h18_ctx,blend_ramp,39.22557939422483,0.0,59.42276014921534,39.22557939422483,39.22557939422483,40,3.9005212066770505,16.7650888990914,69.67683739365826,153.22140566605427,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014
cot,higherr_k5_h18_ctx,blend_ramp,39.22557939422483,0.0,67.8587931855745,39.22557939422483,39.22557939422483,40,4.356905823147391,19.731863005689306,82.1224735386778,163.58921517784933,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014,3.7144356641016203,16.906065099134867,46.631338919328485,74.35698765650014
