model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,156,50.892852783203125,7.133922576904297,4.46094274520874,8.637294173240662
seasonal_naive,full,156,56.171590143912006,7.49477085332914,4.77277125415639,9.231833441846481
linear_ridge,full,156,45.92637622882983,6.776900193217385,3.84136193837875,7.596452397879445
linear_lasso,full,156,45.73352665482155,6.762656774879349,3.900690238496177,7.634275773386473
tsm,full,156,55.37334442138672,7.44132661819458,4.365203380584717,8.608013391494751
TSM+LLM-COT-RF-HDELTA,llm_subset,156,55.22834366631932,7.431577468231043,4.341540398435267,8.564577840464036
naive_persistence_llm_subset,llm_subset,156,50.892852783203125,7.133922576904297,4.46094274520874,8.637294173240662
seasonal_naive_llm_subset,llm_subset,156,56.171590143912006,7.49477085332914,4.77277125415639,9.231833441846481
linear_ridge_llm_subset,llm_subset,156,45.92637622882983,6.776900193217385,3.84136193837875,7.596452397879445
linear_lasso_llm_subset,llm_subset,156,45.73352665482155,6.762656774879349,3.900690238496177,7.634275773386473
tsm_llm_subset,llm_subset,156,55.37334442138672,7.44132661819458,4.365203380584717,8.608013391494751
