horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.3974358974358974,0.0,0.0,1.0,54,40,62,naive_persistence,full,156
5,0.21153846153846154,0.0,0.0,1.0,71,52,33,naive_persistence,full,156
20,0.11538461538461539,0.0,0.0,1.0,90,48,18,naive_persistence,full,156
30,0.07051282051282051,0.0,0.0,1.0,100,45,11,naive_persistence,full,156
1,0.3717948717948718,0.3888888888888889,0.55,0.24193548387096775,54,40,62,seasonal_naive,full,156
5,0.21153846153846154,0.0,0.0,1.0,71,52,33,seasonal_naive,full,156
20,0.11538461538461539,0.0,0.0,1.0,90,48,18,seasonal_naive,full,156
30,0.07051282051282051,0.0,0.0,1.0,100,45,11,seasonal_naive,full,156
1,0.40384615384615385,0.018518518518518517,0.025,0.9838709677419355,54,40,62,linear_ridge,full,156
5,0.4423076923076923,0.5633802816901409,0.11538461538461539,0.696969696969697,71,52,33,linear_ridge,full,156
20,0.6602564102564102,0.9666666666666667,0.2708333333333333,0.16666666666666666,90,48,18,linear_ridge,full,156
30,0.7692307692307693,0.99,0.4444444444444444,0.09090909090909091,100,45,11,linear_ridge,full,156
1,0.38461538461538464,0.2962962962962963,0.075,0.6612903225806451,54,40,62,linear_lasso,full,156
5,0.38461538461538464,0.4225352112676056,0.17307692307692307,0.6363636363636364,71,52,33,linear_lasso,full,156
20,0.6602564102564102,0.9222222222222223,0.375,0.1111111111111111,90,48,18,linear_lasso,full,156
30,0.6987179487179487,0.74,0.6444444444444445,0.5454545454545454,100,45,11,linear_lasso,full,156
1,0.40384615384615385,0.07407407407407407,0.025,0.9354838709677419,54,40,62,tsm,full,156
5,0.42948717948717946,0.5492957746478874,0.17307692307692307,0.5757575757575758,71,52,33,tsm,full,156
20,0.5576923076923077,0.8444444444444444,0.10416666666666667,0.3333333333333333,90,48,18,tsm,full,156
30,0.6346153846153846,0.99,0.0,0.0,100,45,11,tsm,full,156
1,0.40384615384615385,0.07407407407407407,0.025,0.9354838709677419,54,40,62,TSM+LLM-COT-RF-HDELTA,llm_subset,156
5,0.4230769230769231,0.5633802816901409,0.17307692307692307,0.5151515151515151,71,52,33,TSM+LLM-COT-RF-HDELTA,llm_subset,156
20,0.5833333333333334,0.9,0.10416666666666667,0.2777777777777778,90,48,18,TSM+LLM-COT-RF-HDELTA,llm_subset,156
30,0.6410256410256411,1.0,0.0,0.0,100,45,11,TSM+LLM-COT-RF-HDELTA,llm_subset,156
1,0.3974358974358974,0.0,0.0,1.0,54,40,62,naive_persistence_llm_subset,llm_subset,156
5,0.21153846153846154,0.0,0.0,1.0,71,52,33,naive_persistence_llm_subset,llm_subset,156
20,0.11538461538461539,0.0,0.0,1.0,90,48,18,naive_persistence_llm_subset,llm_subset,156
30,0.07051282051282051,0.0,0.0,1.0,100,45,11,naive_persistence_llm_subset,llm_subset,156
1,0.3717948717948718,0.3888888888888889,0.55,0.24193548387096775,54,40,62,seasonal_naive_llm_subset,llm_subset,156
5,0.21153846153846154,0.0,0.0,1.0,71,52,33,seasonal_naive_llm_subset,llm_subset,156
20,0.11538461538461539,0.0,0.0,1.0,90,48,18,seasonal_naive_llm_subset,llm_subset,156
30,0.07051282051282051,0.0,0.0,1.0,100,45,11,seasonal_naive_llm_subset,llm_subset,156
1,0.40384615384615385,0.018518518518518517,0.025,0.9838709677419355,54,40,62,linear_ridge_llm_subset,llm_subset,156
5,0.4423076923076923,0.5633802816901409,0.11538461538461539,0.696969696969697,71,52,33,linear_ridge_llm_subset,llm_subset,156
20,0.6602564102564102,0.9666666666666667,0.2708333333333333,0.16666666666666666,90,48,18,linear_ridge_llm_subset,llm_subset,156
30,0.7692307692307693,0.99,0.4444444444444444,0.09090909090909091,100,45,11,linear_ridge_llm_subset,llm_subset,156
1,0.38461538461538464,0.2962962962962963,0.075,0.6612903225806451,54,40,62,linear_lasso_llm_subset,llm_subset,156
5,0.38461538461538464,0.4225352112676056,0.17307692307692307,0.6363636363636364,71,52,33,linear_lasso_llm_subset,llm_subset,156
20,0.6602564102564102,0.9222222222222223,0.375,0.1111111111111111,90,48,18,linear_lasso_llm_subset,llm_subset,156
30,0.6987179487179487,0.74,0.6444444444444445,0.5454545454545454,100,45,11,linear_lasso_llm_subset,llm_subset,156
1,0.40384615384615385,0.07407407407407407,0.025,0.9354838709677419,54,40,62,tsm_llm_subset,llm_subset,156
5,0.42948717948717946,0.5492957746478874,0.17307692307692307,0.5757575757575758,71,52,33,tsm_llm_subset,llm_subset,156
20,0.5576923076923077,0.8444444444444444,0.10416666666666667,0.3333333333333333,90,48,18,tsm_llm_subset,llm_subset,156
30,0.6346153846153846,0.99,0.0,0.0,100,45,11,tsm_llm_subset,llm_subset,156
