horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.5841584158415841,0.6129032258064516,0.6666666666666666,0.25,31,54,16,0.02,18,naive_persistence,full,101
20,0.42574257425742573,0.42857142857142855,0.5245901639344263,0.10526315789473684,21,61,19,0.02,18,naive_persistence,full,101
30,0.31683168316831684,0.0,0.4142857142857143,0.125,7,70,24,0.02,18,naive_persistence,full,101
10,0.5841584158415841,0.6129032258064516,0.6666666666666666,0.25,31,54,16,0.02,18,seasonal_naive,full,101
20,0.42574257425742573,0.42857142857142855,0.5245901639344263,0.10526315789473684,21,61,19,0.02,18,seasonal_naive,full,101
30,0.31683168316831684,0.0,0.4142857142857143,0.125,7,70,24,0.02,18,seasonal_naive,full,101
10,0.38613861386138615,1.0,0.09259259259259259,0.1875,31,54,16,0.02,18,linear_ridge,full,101
20,0.2079207920792079,1.0,0.0,0.0,21,61,19,0.02,18,linear_ridge,full,101
30,0.06930693069306931,1.0,0.0,0.0,7,70,24,0.02,18,linear_ridge,full,101
10,0.31683168316831684,1.0,0.0,0.0625,31,54,16,0.02,18,linear_lasso,full,101
20,0.2079207920792079,1.0,0.0,0.0,21,61,19,0.02,18,linear_lasso,full,101
30,0.06930693069306931,1.0,0.0,0.0,7,70,24,0.02,18,linear_lasso,full,101
10,0.3564356435643564,0.8387096774193549,0.09259259259259259,0.3125,31,54,16,0.02,18,tsm,full,101
20,0.1782178217821782,0.6190476190476191,0.03278688524590164,0.15789473684210525,21,61,19,0.02,18,tsm,full,101
30,0.2376237623762376,0.0,0.24285714285714285,0.2916666666666667,7,70,24,0.02,18,tsm,full,101
10,0.37623762376237624,0.9032258064516129,0.09259259259259259,0.3125,31,54,16,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,101
20,0.18811881188118812,0.6666666666666666,0.01639344262295082,0.21052631578947367,21,61,19,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,101
30,0.24752475247524752,0.0,0.2571428571428571,0.2916666666666667,7,70,24,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,101
10,0.5841584158415841,0.6129032258064516,0.6666666666666666,0.25,31,54,16,0.02,18,naive_persistence_llm_subset,llm_subset,101
20,0.42574257425742573,0.42857142857142855,0.5245901639344263,0.10526315789473684,21,61,19,0.02,18,naive_persistence_llm_subset,llm_subset,101
30,0.31683168316831684,0.0,0.4142857142857143,0.125,7,70,24,0.02,18,naive_persistence_llm_subset,llm_subset,101
10,0.5841584158415841,0.6129032258064516,0.6666666666666666,0.25,31,54,16,0.02,18,seasonal_naive_llm_subset,llm_subset,101
20,0.42574257425742573,0.42857142857142855,0.5245901639344263,0.10526315789473684,21,61,19,0.02,18,seasonal_naive_llm_subset,llm_subset,101
30,0.31683168316831684,0.0,0.4142857142857143,0.125,7,70,24,0.02,18,seasonal_naive_llm_subset,llm_subset,101
10,0.38613861386138615,1.0,0.09259259259259259,0.1875,31,54,16,0.02,18,linear_ridge_llm_subset,llm_subset,101
20,0.2079207920792079,1.0,0.0,0.0,21,61,19,0.02,18,linear_ridge_llm_subset,llm_subset,101
30,0.06930693069306931,1.0,0.0,0.0,7,70,24,0.02,18,linear_ridge_llm_subset,llm_subset,101
10,0.31683168316831684,1.0,0.0,0.0625,31,54,16,0.02,18,linear_lasso_llm_subset,llm_subset,101
20,0.2079207920792079,1.0,0.0,0.0,21,61,19,0.02,18,linear_lasso_llm_subset,llm_subset,101
30,0.06930693069306931,1.0,0.0,0.0,7,70,24,0.02,18,linear_lasso_llm_subset,llm_subset,101
10,0.3564356435643564,0.8387096774193549,0.09259259259259259,0.3125,31,54,16,0.02,18,tsm_llm_subset,llm_subset,101
20,0.1782178217821782,0.6190476190476191,0.03278688524590164,0.15789473684210525,21,61,19,0.02,18,tsm_llm_subset,llm_subset,101
30,0.2376237623762376,0.0,0.24285714285714285,0.2916666666666667,7,70,24,0.02,18,tsm_llm_subset,llm_subset,101
