horizon,mse,rmse,mae,mape
1,9.39426,3.0650058,1.999315,4.795016348361969
5,19.106579,4.371107,3.5831509,8.687574416399002
20,49.848785,7.060367,6.106027,15.61073362827301
30,31.933487,5.6509724,4.4045887,11.529040336608887
