horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.4794520547945205,0.36538461538461536,0.5747126436781609,0.14285714285714285,52,87,7,0.02,10,naive_persistence,full,146
20,0.2808219178082192,0.02702702702702703,0.4157303370786517,0.15,37,89,20,0.02,10,naive_persistence,full,146
30,0.5547945205479452,0.5384615384615384,0.6346153846153846,0.0625,26,104,16,0.02,10,naive_persistence,full,146
10,0.4794520547945205,0.36538461538461536,0.5747126436781609,0.14285714285714285,52,87,7,0.02,10,seasonal_naive,full,146
20,0.2808219178082192,0.02702702702702703,0.4157303370786517,0.15,37,89,20,0.02,10,seasonal_naive,full,146
30,0.5547945205479452,0.5384615384615384,0.6346153846153846,0.0625,26,104,16,0.02,10,seasonal_naive,full,146
10,0.4041095890410959,0.7692307692307693,0.20689655172413793,0.14285714285714285,52,87,7,0.02,10,linear_ridge,full,146
20,0.2534246575342466,0.918918918918919,0.011235955056179775,0.1,37,89,20,0.02,10,linear_ridge,full,146
30,0.1780821917808219,1.0,0.0,0.0,26,104,16,0.02,10,linear_ridge,full,146
10,0.3561643835616438,0.9807692307692307,0.011494252873563218,0.0,52,87,7,0.02,10,linear_lasso,full,146
20,0.2534246575342466,1.0,0.0,0.0,37,89,20,0.02,10,linear_lasso,full,146
30,0.1780821917808219,1.0,0.0,0.0,26,104,16,0.02,10,linear_lasso,full,146
10,0.3904109589041096,0.6153846153846154,0.28735632183908044,0.0,52,87,7,0.02,10,tsm,full,146
20,0.273972602739726,0.6756756756756757,0.14606741573033707,0.1,37,89,20,0.02,10,tsm,full,146
30,0.2465753424657534,0.9230769230769231,0.11538461538461539,0.0,26,104,16,0.02,10,tsm,full,146
10,0.4794520547945205,0.36538461538461536,0.5747126436781609,0.14285714285714285,52,87,7,0.02,10,naive_persistence_llm_subset,llm_subset,146
20,0.2808219178082192,0.02702702702702703,0.4157303370786517,0.15,37,89,20,0.02,10,naive_persistence_llm_subset,llm_subset,146
30,0.5547945205479452,0.5384615384615384,0.6346153846153846,0.0625,26,104,16,0.02,10,naive_persistence_llm_subset,llm_subset,146
10,0.4794520547945205,0.36538461538461536,0.5747126436781609,0.14285714285714285,52,87,7,0.02,10,seasonal_naive_llm_subset,llm_subset,146
20,0.2808219178082192,0.02702702702702703,0.4157303370786517,0.15,37,89,20,0.02,10,seasonal_naive_llm_subset,llm_subset,146
30,0.5547945205479452,0.5384615384615384,0.6346153846153846,0.0625,26,104,16,0.02,10,seasonal_naive_llm_subset,llm_subset,146
10,0.4041095890410959,0.7692307692307693,0.20689655172413793,0.14285714285714285,52,87,7,0.02,10,linear_ridge_llm_subset,llm_subset,146
20,0.2534246575342466,0.918918918918919,0.011235955056179775,0.1,37,89,20,0.02,10,linear_ridge_llm_subset,llm_subset,146
30,0.1780821917808219,1.0,0.0,0.0,26,104,16,0.02,10,linear_ridge_llm_subset,llm_subset,146
10,0.3561643835616438,0.9807692307692307,0.011494252873563218,0.0,52,87,7,0.02,10,linear_lasso_llm_subset,llm_subset,146
20,0.2534246575342466,1.0,0.0,0.0,37,89,20,0.02,10,linear_lasso_llm_subset,llm_subset,146
30,0.1780821917808219,1.0,0.0,0.0,26,104,16,0.02,10,linear_lasso_llm_subset,llm_subset,146
10,0.3904109589041096,0.6153846153846154,0.28735632183908044,0.0,52,87,7,0.02,10,tsm_llm_subset,llm_subset,146
20,0.273972602739726,0.6756756756756757,0.14606741573033707,0.1,37,89,20,0.02,10,tsm_llm_subset,llm_subset,146
30,0.2465753424657534,0.9230769230769231,0.11538461538461539,0.0,26,104,16,0.02,10,tsm_llm_subset,llm_subset,146
