model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,98,27.523448944091797,5.246279716491699,4.047914505004883,9.102290868759155
seasonal_naive,full,98,29.42975067948179,5.424919416865267,4.248404709822466,9.556593252034837
linear_ridge,full,98,14.49085948052608,3.8066861547185735,2.9850995680101873,6.708116295805569
linear_lasso,full,98,13.126872520923119,3.623102609770129,2.843913422798624,6.531664311429789
tsm,full,98,18.53790855407715,4.305567264556885,3.4198668003082275,7.647409290075302
TSM+LLM-COT-RF-HDELTA,llm_subset,98,19.388946186464104,4.403288110771779,3.501337298687667,7.818355314274929
naive_persistence_llm_subset,llm_subset,98,27.523448944091797,5.246279716491699,4.047914505004883,9.102290868759155
seasonal_naive_llm_subset,llm_subset,98,29.42975067948179,5.424919416865267,4.248404709822466,9.556593252034837
linear_ridge_llm_subset,llm_subset,98,14.49085948052608,3.8066861547185735,2.9850995680101873,6.708116295805569
linear_lasso_llm_subset,llm_subset,98,13.126872520923119,3.623102609770129,2.843913422798624,6.531664311429789
tsm_llm_subset,llm_subset,98,18.53790855407715,4.305567264556885,3.4198668003082275,7.647409290075302
