horizon,mse,rmse,mae,mape
1,11.86884500212794,3.445119011315566,2.653571751652932,6.327722217709837
5,12.363196310894415,3.516133716298971,2.713571412222726,6.350384843651977
20,37.219093160764544,6.100745295516322,4.858163113496741,10.769101950901277
30,31.162584441722043,5.5823457830666525,4.442958929100815,9.650175310274346
