horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.2857142857142857,0.0,0.0,1.0,37,33,28,naive_persistence,full,98
5,0.12244897959183673,0.0,0.0,1.0,48,38,12,naive_persistence,full,98
20,0.08163265306122448,0.0,0.0,1.0,74,16,8,naive_persistence,full,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,naive_persistence,full,98
1,0.37755102040816324,0.43243243243243246,0.45454545454545453,0.21428571428571427,37,33,28,seasonal_naive,full,98
5,0.12244897959183673,0.0,0.0,1.0,48,38,12,seasonal_naive,full,98
20,0.08163265306122448,0.0,0.0,1.0,74,16,8,seasonal_naive,full,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,seasonal_naive,full,98
1,0.35714285714285715,0.13513513513513514,0.18181818181818182,0.8571428571428571,37,33,28,linear_ridge,full,98
5,0.42857142857142855,0.4791666666666667,0.2631578947368421,0.75,48,38,12,linear_ridge,full,98
20,0.7142857142857143,0.7567567567567568,0.8125,0.125,74,16,8,linear_ridge,full,98
30,0.7448979591836735,0.8421052631578947,0.6,0.25,76,10,12,linear_ridge,full,98
1,0.3877551020408163,0.9459459459459459,0.0,0.10714285714285714,37,33,28,linear_lasso,full,98
5,0.47959183673469385,0.9583333333333334,0.0,0.08333333333333333,48,38,12,linear_lasso,full,98
20,0.8673469387755102,0.9324324324324325,0.75,0.5,74,16,8,linear_lasso,full,98
30,0.7857142857142857,0.9605263157894737,0.1,0.25,76,10,12,linear_lasso,full,98
1,0.3877551020408163,0.35135135135135137,0.36363636363636365,0.4642857142857143,37,33,28,tsm,full,98
5,0.4387755102040816,0.5,0.42105263157894735,0.25,48,38,12,tsm,full,98
20,0.6224489795918368,0.6216216216216216,0.875,0.125,74,16,8,tsm,full,98
30,0.5306122448979592,0.5789473684210527,0.6,0.16666666666666666,76,10,12,tsm,full,98
1,0.3877551020408163,0.35135135135135137,0.36363636363636365,0.4642857142857143,37,33,28,TSM+LLM-COT-RF-HDELTA,llm_subset,98
5,0.45918367346938777,0.5,0.47368421052631576,0.25,48,38,12,TSM+LLM-COT-RF-HDELTA,llm_subset,98
20,0.5816326530612245,0.5675675675675675,0.875,0.125,74,16,8,TSM+LLM-COT-RF-HDELTA,llm_subset,98
30,0.46938775510204084,0.5,0.6,0.16666666666666666,76,10,12,TSM+LLM-COT-RF-HDELTA,llm_subset,98
1,0.2857142857142857,0.0,0.0,1.0,37,33,28,naive_persistence_llm_subset,llm_subset,98
5,0.12244897959183673,0.0,0.0,1.0,48,38,12,naive_persistence_llm_subset,llm_subset,98
20,0.08163265306122448,0.0,0.0,1.0,74,16,8,naive_persistence_llm_subset,llm_subset,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,naive_persistence_llm_subset,llm_subset,98
1,0.37755102040816324,0.43243243243243246,0.45454545454545453,0.21428571428571427,37,33,28,seasonal_naive_llm_subset,llm_subset,98
5,0.12244897959183673,0.0,0.0,1.0,48,38,12,seasonal_naive_llm_subset,llm_subset,98
20,0.08163265306122448,0.0,0.0,1.0,74,16,8,seasonal_naive_llm_subset,llm_subset,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,seasonal_naive_llm_subset,llm_subset,98
1,0.35714285714285715,0.13513513513513514,0.18181818181818182,0.8571428571428571,37,33,28,linear_ridge_llm_subset,llm_subset,98
5,0.42857142857142855,0.4791666666666667,0.2631578947368421,0.75,48,38,12,linear_ridge_llm_subset,llm_subset,98
20,0.7142857142857143,0.7567567567567568,0.8125,0.125,74,16,8,linear_ridge_llm_subset,llm_subset,98
30,0.7448979591836735,0.8421052631578947,0.6,0.25,76,10,12,linear_ridge_llm_subset,llm_subset,98
1,0.3877551020408163,0.9459459459459459,0.0,0.10714285714285714,37,33,28,linear_lasso_llm_subset,llm_subset,98
5,0.47959183673469385,0.9583333333333334,0.0,0.08333333333333333,48,38,12,linear_lasso_llm_subset,llm_subset,98
20,0.8673469387755102,0.9324324324324325,0.75,0.5,74,16,8,linear_lasso_llm_subset,llm_subset,98
30,0.7857142857142857,0.9605263157894737,0.1,0.25,76,10,12,linear_lasso_llm_subset,llm_subset,98
1,0.3877551020408163,0.35135135135135137,0.36363636363636365,0.4642857142857143,37,33,28,tsm_llm_subset,llm_subset,98
5,0.4387755102040816,0.5,0.42105263157894735,0.25,48,38,12,tsm_llm_subset,llm_subset,98
20,0.6224489795918368,0.6216216216216216,0.875,0.125,74,16,8,tsm_llm_subset,llm_subset,98
30,0.5306122448979592,0.5789473684210527,0.6,0.16666666666666666,76,10,12,tsm_llm_subset,llm_subset,98
