horizon,mse,rmse,mae,mape
1,2.4333854372162023,1.5599312283611102,1.3265743255615234,2.7893798711192637
5,32.61130651448184,5.7106310084334675,5.183504104614258,9.493248156396593
20,4.1536321031235275,2.0380461484283243,1.964864730834961,4.329527922740958
30,2.9507585484316223,1.7177772115241319,1.4570884704589844,3.3328802713844112
