horizon,mse,rmse,mae,mape
1,2.781761996982646,1.667861504137153,1.3447572282217082,1.7829531400919516
5,2.6805948626868275,1.6372522294035294,1.3133987130470646,1.7341471340420178
20,8.727398027925304,2.9542169906635674,2.478737470015739,3.162478353927016
30,19.501601840606757,4.416061802172469,3.949709105260164,4.929605750795404
