horizon,mse,rmse,mae,mape,model
1,0.00013628555461764336,0.011674140579998493,0.009493991732597351,99.99974966049194,naive_persistence
5,0.0004754597321152687,0.021805038675665855,0.017472244799137115,99.99982714653015,naive_persistence
20,0.0014772547874599695,0.03843507170677185,0.032344888895750046,99.99988079071045,naive_persistence
30,0.003203358966857195,0.056598223745822906,0.050856929272413254,99.99997615814209,naive_persistence
1,0.0004959642559618128,0.022270254959515234,0.017954431916465168,419.0786782268287,seasonal_naive
5,0.0004754597371444827,0.021805039260328854,0.017472245264798396,99.99982387764274,seasonal_naive
20,0.001477254915561655,0.038435074028309806,0.03234488626227725,99.99987012934251,seasonal_naive
30,0.0032033588068269485,0.05659822264724351,0.05085692732160884,99.99996784776816,seasonal_naive
1,0.00013818661462331768,0.011755280286888853,0.009675903538704607,110.8792639217189,linear_ridge
5,0.0005254493993305629,0.022922683074425708,0.018444343641568037,143.1730710968094,linear_ridge
20,0.0010224853399856883,0.0319763246791386,0.026232490505037672,174.34879222847528,linear_ridge
30,0.004122830432466729,0.06420927061154588,0.05845446903200179,120.61469935922213,linear_ridge
1,0.00082085745527761,0.028650610033254267,0.026241404679592004,627.647621175451,linear_lasso
5,0.0013964045301299603,0.03736849649276728,0.03180332002342367,473.25954972019406,linear_lasso
20,0.0034353204810272215,0.05861160705037204,0.054248323464703874,359.9057824217483,linear_lasso
30,0.005896133152855054,0.07678628232213781,0.07185015664517315,161.45559850707437,linear_lasso
1,0.00013827795919496566,0.011759164743125439,0.009681948460638523,120.53742408752441,tsm
5,0.00042520504212006927,0.020620500668883324,0.01685888133943081,152.36059427261353,tsm
20,0.0006783560966141522,0.026045270264148712,0.020760586485266685,213.7326717376709,tsm
30,0.0014512341003865004,0.03809506818652153,0.033132798969745636,76.57781839370728,tsm
1,3.177721067217712e-05,0.005637127874385779,0.004852929939472139,122.7835763707062,TSM+LLM-COT-RF-HDELTA
5,0.000645957292072281,0.02541568987992026,0.023544510402638708,185.86013733105733,TSM+LLM-COT-RF-HDELTA
20,0.00015845716383408782,0.012587976955575023,0.009736538761441075,32.17236573249892,TSM+LLM-COT-RF-HDELTA
30,0.0006459319011114233,0.02541519036150277,0.020605353845453974,39.46541026091543,TSM+LLM-COT-RF-HDELTA
1,2.395296723989304e-05,0.004894176963716745,0.0040552434511482716,99.99942779541016,naive_persistence_llm_subset
5,0.0007789004594087601,0.02790878899395466,0.023055605590343475,99.99987483024597,naive_persistence_llm_subset
20,0.0008166049956344068,0.028576301410794258,0.027096541598439217,99.99995231628418,naive_persistence_llm_subset
30,0.00219037220813334,0.04680141061544418,0.044321611523628235,99.99997615814209,naive_persistence_llm_subset
1,0.00010259918072340674,0.01012912536813553,0.008584258235436914,329.1983027862023,seasonal_naive_llm_subset
5,0.0007789004514659977,0.02790878806874275,0.02305560489185159,99.99987313081277,seasonal_naive_llm_subset
20,0.0008166049951172043,0.028576301284756994,0.027096541598439224,99.99995630707623,seasonal_naive_llm_subset
30,0.0021903722213457272,0.046801412599896244,0.04432160966098309,99.9999746851489,seasonal_naive_llm_subset
1,2.1731695364001093e-05,0.004661726650502053,0.004114273283347208,137.12680650189915,linear_ridge_llm_subset
5,0.0008984785008719104,0.029974630954724205,0.025088930248988804,153.71208518570606,linear_ridge_llm_subset
20,0.0004685947424564879,0.02164704927828474,0.017960254821286332,58.23067005450977,linear_ridge_llm_subset
30,0.0029469740293241657,0.054286038990924414,0.04963358004730686,107.43577311030626,linear_ridge_llm_subset
1,0.0006296392975822869,0.025092614403092534,0.024568320169432837,1383.1447984619708,linear_lasso_llm_subset
5,0.0020979679333180423,0.0458035799181466,0.03824505117012676,238.30331285274943,linear_lasso_llm_subset
20,0.002562828615308459,0.05062438755489748,0.04864851068224012,184.27383033801635,linear_lasso_llm_subset
30,0.004411930144428033,0.06642236177996107,0.06328180258197462,143.90013739271996,linear_lasso_llm_subset
1,3.177739927195944e-05,0.005637144669890404,0.004852953366935253,122.7846622467041,tsm_llm_subset
5,0.0007417254964821041,0.0272346381098032,0.025546768680214882,233.27388763427734,tsm_llm_subset
20,0.0002587894559837878,0.016086934134364128,0.01499384269118309,58.540332317352295,tsm_llm_subset
30,0.0007779332809150219,0.027891455218195915,0.025362875312566757,54.607051610946655,tsm_llm_subset
