run_id,forecast_made_on,latest_observed_date,latest_observed_price,target_date,step_index,actual,base_tsm_forecast,llm_tsm_forecast,model_version,model_commit,data_version,is_realized,generated_at,record_source,source_run_id
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-22,1,56.75,58.70904541015625,58.70904541015625,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-23,2,54.85000228881836,57.80664825439453,57.73438994407654,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-26,3,51.87999725341797,59.63911437988281,59.490016593933106,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-27,4,53.57999801635742,58.544586181640625,58.32504398345947,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-28,5,50.2599983215332,58.91310119628906,58.61853569030762,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-29,6,51.119998931884766,60.418697357177734,60.09646430460612,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-06-30,7,52.63999938964844,59.2998046875,58.9637724609375,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-03,8,52.5,61.36199951171875,60.99382751464844,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-04,9,50.23999786376953,59.07997512817383,58.705801952362066,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-05,10,54.68000030517578,58.011837005615234,57.6250914255778,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-06,11,51.26000213623047,58.87020492553711,58.45811349105835,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-07,12,49.62000274658203,59.22743225097656,58.79309774780273,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-10,13,48.70000076293945,60.96122360229492,60.493854221343994,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-11,14,48.630001068115234,60.43453598022461,59.95105969238281,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-12,15,49.33000183105469,59.57792282104492,59.08144013086955,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-13,16,48.61000061035156,61.0391845703125,60.51017830403646,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-14,17,48.90999984741211,60.70196914672851,60.15565142440796,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-17,18,48.05000305175781,60.62959289550781,60.06371669514974,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-18,19,47.56999969482422,60.08217239379883,59.50137806065877,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-19,20,47.040000915527344,59.80747985839844,59.20940505981445,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-20,21,47.93000030517578,59.658294677734375,59.0915408782959,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-21,22,47.209999084472656,58.9498176574707,58.419269298553466,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
20260320_183637_a4d80c:backfill:2023-06-21,2023-06-21,2023-06-21,56.75,2023-07-24,23,46.83000183105469,59.39872360229492,58.89383445167542,uk_ets_llm_4b_canonical_default,39e7379c,2023-06-21,True,2026-03-20T18:36:37.905124,historical_backfill,20260320_183637_a4d80c
