horizon,mse,rmse,mae,mape
1,1.5172781,1.2317784,0.9242466,2.3501044139266014
5,4.264998,2.0651872,1.569589,3.9404433220624924
20,24.003704,4.8993573,3.852123,9.443004429340363
30,34.71661,5.8920803,4.684589,11.297466605901718
