model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,146,17.744680404663086,4.2124433517456055,3.117034435272217,7.647017389535904
seasonal_naive,full,146,19.64551141649186,4.432325734475284,3.33517587043379,8.164115152740761
linear_ridge,full,146,77.57211160142265,8.807503142288548,7.243073185611533,18.921032293284306
linear_lasso,full,146,110.28822707486526,10.501820179133961,9.234941369322337,24.04388043358944
tsm,full,146,133.78167724609375,11.56640338897705,9.88907241821289,25.83402991294861
naive_persistence_llm_subset,llm_subset,146,17.744680404663086,4.2124433517456055,3.117034435272217,7.647017389535904
seasonal_naive_llm_subset,llm_subset,146,19.64551141649186,4.432325734475284,3.33517587043379,8.164115152740761
linear_ridge_llm_subset,llm_subset,146,77.57211160142265,8.807503142288548,7.243073185611533,18.921032293284306
linear_lasso_llm_subset,llm_subset,146,110.28822707486526,10.501820179133961,9.234941369322337,24.04388043358944
tsm_llm_subset,llm_subset,146,133.78167724609375,11.56640338897705,9.88907241821289,25.83402991294861
