horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.5858585858585859,0.48484848484848486,0.7321428571428571,0.1,33,56,10,0.02,18,naive_persistence,full,99
20,0.3939393939393939,0.3157894736842105,0.55,0.0,19,60,20,0.02,18,naive_persistence,full,99
30,0.7676767676767676,0.7692307692307693,0.8615384615384616,0.0,26,65,8,0.02,18,naive_persistence,full,99
10,0.5858585858585859,0.48484848484848486,0.7321428571428571,0.1,33,56,10,0.02,18,seasonal_naive,full,99
20,0.3939393939393939,0.3157894736842105,0.55,0.0,19,60,20,0.02,18,seasonal_naive,full,99
30,0.7676767676767676,0.7692307692307693,0.8615384615384616,0.0,26,65,8,0.02,18,seasonal_naive,full,99
10,0.3838383838383838,0.8787878787878788,0.125,0.2,33,56,10,0.02,18,linear_ridge,full,99
20,0.1919191919191919,1.0,0.0,0.0,19,60,20,0.02,18,linear_ridge,full,99
30,0.26262626262626265,1.0,0.0,0.0,26,65,8,0.02,18,linear_ridge,full,99
10,0.3333333333333333,1.0,0.0,0.0,33,56,10,0.02,18,linear_lasso,full,99
20,0.1919191919191919,1.0,0.0,0.0,19,60,20,0.02,18,linear_lasso,full,99
30,0.26262626262626265,1.0,0.0,0.0,26,65,8,0.02,18,linear_lasso,full,99
10,0.5151515151515151,0.696969696969697,0.48214285714285715,0.1,33,56,10,0.02,18,tsm,full,99
20,0.1717171717171717,0.6842105263157895,0.06666666666666667,0.0,19,60,20,0.02,18,tsm,full,99
30,0.26262626262626265,0.9615384615384616,0.015384615384615385,0.0,26,65,8,0.02,18,tsm,full,99
10,0.5252525252525253,0.696969696969697,0.48214285714285715,0.2,33,56,10,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,99
20,0.18181818181818182,0.6842105263157895,0.06666666666666667,0.05,19,60,20,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,99
30,0.2727272727272727,0.9615384615384616,0.03076923076923077,0.0,26,65,8,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,99
10,0.5858585858585859,0.48484848484848486,0.7321428571428571,0.1,33,56,10,0.02,18,naive_persistence_llm_subset,llm_subset,99
20,0.3939393939393939,0.3157894736842105,0.55,0.0,19,60,20,0.02,18,naive_persistence_llm_subset,llm_subset,99
30,0.7676767676767676,0.7692307692307693,0.8615384615384616,0.0,26,65,8,0.02,18,naive_persistence_llm_subset,llm_subset,99
10,0.5858585858585859,0.48484848484848486,0.7321428571428571,0.1,33,56,10,0.02,18,seasonal_naive_llm_subset,llm_subset,99
20,0.3939393939393939,0.3157894736842105,0.55,0.0,19,60,20,0.02,18,seasonal_naive_llm_subset,llm_subset,99
30,0.7676767676767676,0.7692307692307693,0.8615384615384616,0.0,26,65,8,0.02,18,seasonal_naive_llm_subset,llm_subset,99
10,0.3838383838383838,0.8787878787878788,0.125,0.2,33,56,10,0.02,18,linear_ridge_llm_subset,llm_subset,99
20,0.1919191919191919,1.0,0.0,0.0,19,60,20,0.02,18,linear_ridge_llm_subset,llm_subset,99
30,0.26262626262626265,1.0,0.0,0.0,26,65,8,0.02,18,linear_ridge_llm_subset,llm_subset,99
10,0.3333333333333333,1.0,0.0,0.0,33,56,10,0.02,18,linear_lasso_llm_subset,llm_subset,99
20,0.1919191919191919,1.0,0.0,0.0,19,60,20,0.02,18,linear_lasso_llm_subset,llm_subset,99
30,0.26262626262626265,1.0,0.0,0.0,26,65,8,0.02,18,linear_lasso_llm_subset,llm_subset,99
10,0.5151515151515151,0.696969696969697,0.48214285714285715,0.1,33,56,10,0.02,18,tsm_llm_subset,llm_subset,99
20,0.1717171717171717,0.6842105263157895,0.06666666666666667,0.0,19,60,20,0.02,18,tsm_llm_subset,llm_subset,99
30,0.26262626262626265,0.9615384615384616,0.015384615384615385,0.0,26,65,8,0.02,18,tsm_llm_subset,llm_subset,99
