horizon,mse,rmse,mae,mape
1,2.2391064671232614,1.4963644165520849,1.233219512521404,3.1851917478838567
5,22.080908397105777,4.699032708665239,4.277900486776273,11.18493171694773
20,224.0408272796561,14.967993428634852,14.243898313339443,37.11516757007351
30,317.08181435460455,17.806791242517686,17.22026924237813,44.313938519552394
