horizon,mean_return,volatility,sharpe,hit_rate,trade_rate,n_trades,model
1,0.0,0.0,,,0.0,0,naive_persistence
5,0.0,0.0,,,0.0,0,naive_persistence
20,0.0,0.0,,,0.0,0,naive_persistence
30,0.0,0.0,,,0.0,0,naive_persistence
1,0.0016633858400700052,0.011407791080966987,0.1458113869954399,0.6016260162601627,0.9761904761904762,123,seasonal_naive
5,0.0011547277589136408,0.022305305165223097,0.051769197971521734,0.568,0.9920634920634921,125,seasonal_naive
20,-0.003524908103004453,0.04529319261429294,-0.07782423581887482,0.472,0.9920634920634921,125,seasonal_naive
30,-0.0045334437810298465,0.07339147033505253,-0.06177071750073151,0.544,0.9920634920634921,125,seasonal_naive
1,-0.0014574084983443813,0.011615369624607495,-0.12547241675863843,0.46825396825396826,1.0,126,linear_ridge
5,-0.009074643193300636,0.020731889552757943,-0.43771423584944985,0.3412698412698413,1.0,126,linear_ridge
20,0.0017200840049467626,0.04553824667906212,0.03777229319058598,0.48412698412698413,1.0,126,linear_ridge
30,-0.010518912004218214,0.07319323084627384,-0.14371427360968472,0.3253968253968254,1.0,126,linear_ridge
1,-0.000662566348355973,0.011687679704771478,-0.05668929719946734,0.4523809523809524,1.0,126,linear_lasso
5,-0.004090315956134526,0.02225825035559765,-0.18376628399751407,0.42857142857142855,1.0,126,linear_lasso
20,-0.021150098771729048,0.04036538023521259,-0.5239662960805913,0.2619047619047619,1.0,126,linear_lasso
30,-0.02120419505554887,0.07083980987774216,-0.2993259735188987,0.23809523809523808,1.0,126,linear_lasso
1,-0.001210011440672956,0.011643741810979043,-0.10391946681023274,0.4444444444444444,1.0,126,tsm
5,-0.005387217617623272,0.02198040672630607,-0.24509180765867583,0.373015873015873,1.0,126,tsm
20,-0.017279208502880047,0.042167754897565794,-0.4097730254991005,0.2777777777777778,1.0,126,tsm
30,-0.03039876717541899,0.06740780003592378,-0.45096809507532526,0.16666666666666666,1.0,126,tsm
1,-0.001210011440672956,0.011643741810979043,-0.10391946681023274,0.4444444444444444,1.0,126,TSM+LLM-COT-SENT-RF-HPRICE
5,-0.0037621945856020802,0.02231605443203475,-0.16858690666220283,0.40476190476190477,1.0,126,TSM+LLM-COT-SENT-RF-HPRICE
20,-0.016883198258703543,0.042327865716859564,-0.3988672231111056,0.2857142857142857,1.0,126,TSM+LLM-COT-SENT-RF-HPRICE
30,-0.03039876717541899,0.06740780003592378,-0.45096809507532526,0.16666666666666666,1.0,126,TSM+LLM-COT-SENT-RF-HPRICE
1,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
5,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
20,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
30,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
1,0.0016633858400700052,0.011407791080966987,0.1458113869954399,0.6016260162601627,0.9761904761904762,123,seasonal_naive_llm_subset
5,0.0011547277589136408,0.022305305165223097,0.051769197971521734,0.568,0.9920634920634921,125,seasonal_naive_llm_subset
20,-0.003524908103004453,0.04529319261429294,-0.07782423581887482,0.472,0.9920634920634921,125,seasonal_naive_llm_subset
30,-0.0045334437810298465,0.07339147033505253,-0.06177071750073151,0.544,0.9920634920634921,125,seasonal_naive_llm_subset
1,-0.0014574084983443813,0.011615369624607495,-0.12547241675863843,0.46825396825396826,1.0,126,linear_ridge_llm_subset
5,-0.009074643193300636,0.020731889552757943,-0.43771423584944985,0.3412698412698413,1.0,126,linear_ridge_llm_subset
20,0.0017200840049467626,0.04553824667906212,0.03777229319058598,0.48412698412698413,1.0,126,linear_ridge_llm_subset
30,-0.010518912004218214,0.07319323084627384,-0.14371427360968472,0.3253968253968254,1.0,126,linear_ridge_llm_subset
1,-0.000662566348355973,0.011687679704771478,-0.05668929719946734,0.4523809523809524,1.0,126,linear_lasso_llm_subset
5,-0.004090315956134526,0.02225825035559765,-0.18376628399751407,0.42857142857142855,1.0,126,linear_lasso_llm_subset
20,-0.021150098771729048,0.04036538023521259,-0.5239662960805913,0.2619047619047619,1.0,126,linear_lasso_llm_subset
30,-0.02120419505554887,0.07083980987774216,-0.2993259735188987,0.23809523809523808,1.0,126,linear_lasso_llm_subset
1,-0.001210011440672956,0.011643741810979043,-0.10391946681023274,0.4444444444444444,1.0,126,tsm_llm_subset
5,-0.005387217617623272,0.02198040672630607,-0.24509180765867583,0.373015873015873,1.0,126,tsm_llm_subset
20,-0.017279208502880047,0.042167754897565794,-0.4097730254991005,0.2777777777777778,1.0,126,tsm_llm_subset
30,-0.03039876717541899,0.06740780003592378,-0.45096809507532526,0.16666666666666666,1.0,126,tsm_llm_subset
