horizon,mse,rmse,mae,mape
1,7.699594682555624,2.7748143510072207,2.427673793339229,6.34630684381789
5,16.580313684575586,4.071893132754786,3.567980426174777,9.333835410209996
20,44.79907289606915,6.6932109555929244,5.355950402213144,14.458846600710395
30,43.91616753282915,6.626927457942267,4.995337026102559,13.41475397096629
