horizon,mse,rmse,mae,mape,noise_level,model
1,11.321797359169103,3.36478786243191,2.251564926697692,3.1651360149923016,0.05,tsm
5,27.160109291925576,5.2115361739054995,4.2203803901454355,5.96931566323963,0.05,tsm
20,126.10560246862623,11.229675082949917,9.40512576636615,14.31419742584919,0.05,tsm
30,219.1207121322999,14.802726510082522,11.928883708698834,18.59422696903773,0.05,tsm
1,11.308385223434566,3.362794258267158,2.2531084988319137,3.169807554246521,0.1,tsm
5,27.242731617217324,5.219457023217772,4.228611016530371,5.977199151736114,0.1,tsm
20,125.99142608147231,11.224590241138975,9.399692503263157,14.304778459973264,0.1,tsm
30,220.75766866281595,14.857916026913598,11.941464618852146,18.615358031732676,0.1,tsm
1,11.479649504252762,3.388163146050196,2.2734823641841175,3.204793926657464,0.2,tsm
5,27.562007887489486,5.249953131932655,4.254049676387752,6.006440932916875,0.2,tsm
20,125.86872556773054,11.219123208510126,9.393479934780448,14.291899611882275,0.2,tsm
30,224.24751114631562,14.974896031235597,11.96662643915877,18.657620157122558,0.2,tsm
1,11.91503189365875,3.451815738659691,2.334981944496983,3.296236015358181,0.3,tsm
5,28.086659709671842,5.299684868902286,4.2948692518685325,6.058721983614992,0.3,tsm
20,125.88689478292099,11.219932922389553,9.388425992873222,14.280816893932618,0.3,tsm
30,228.02525928392987,15.100505265848884,11.991788257353798,18.699882279810396,0.3,tsm
