model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,99,36.274696350097656,6.022847652435303,4.8632121086120605,11.935574561357498
seasonal_naive,full,99,38.14067878523988,6.175814018025468,5.085333349568274,12.45183098024635
linear_ridge,full,99,109.06823762318604,10.443573987059509,8.68611146946146,21.946555738809774
linear_lasso,full,99,155.35043016263424,12.463965266424415,10.85004760151359,27.374364388207262
tsm,full,99,67.9569091796875,8.243597984313965,6.6205244064331055,16.73097014427185
TSM+LLM-COT-RF-HDELTA,llm_subset,99,64.6343056636232,8.039546359317994,6.448896112536678,16.28948000040688
naive_persistence_llm_subset,llm_subset,99,36.274696350097656,6.022847652435303,4.8632121086120605,11.935574561357498
seasonal_naive_llm_subset,llm_subset,99,38.14067878523988,6.175814018025468,5.085333349568274,12.45183098024635
linear_ridge_llm_subset,llm_subset,99,109.06823762318604,10.443573987059509,8.68611146946146,21.946555738809774
linear_lasso_llm_subset,llm_subset,99,155.35043016263424,12.463965266424415,10.85004760151359,27.374364388207262
tsm_llm_subset,llm_subset,99,67.9569091796875,8.243597984313965,6.6205244064331055,16.73097014427185
