horizon,mse,rmse,mae,mape,model,subset,n_samples
1,1.780991554260254,1.3345379829406738,1.050399899482727,2.9577141627669334,naive_persistence,full,100
5,6.440088272094727,2.5377328395843506,1.8875998258590698,5.273280665278435,naive_persistence,full,100
20,24.533403396606445,4.953120708465576,3.559999942779541,9.027113765478134,naive_persistence,full,100
30,36.99058151245117,6.081988334655762,4.5644001960754395,11.118541657924652,naive_persistence,full,100
1,5.338573572498644,2.310535343269746,1.719699935913086,4.881885646878882,seasonal_naive,full,100
5,6.440088200487444,2.537732885960901,1.887599868774414,5.2732804345588935,seasonal_naive,full,100
20,24.53340190019495,4.9531204205222945,3.559999732971191,9.027113589333444,seasonal_naive,full,100
30,36.990582345217696,6.0819883545776126,4.564399948120117,11.118541248410965,seasonal_naive,full,100
1,2.31315579695216,1.52090624199921,1.246323642730713,3.5537079741507984,linear_ridge,full,100
5,14.737717266825458,3.838973465241126,3.330362071990967,9.586077901247481,linear_ridge,full,100
20,90.07306862099776,9.490683253643953,8.676390323638916,24.777225347340835,linear_ridge,full,100
30,148.91596849033206,12.20311306553914,11.169246006011964,31.209697634673656,linear_ridge,full,100
1,14.7151713080244,3.8360358846111438,3.620242748260498,10.400831828427668,linear_lasso,full,100
5,40.9778998837918,6.401398275673198,5.971730442047119,17.250150834420197,linear_lasso,full,100
20,149.31206349376455,12.219331548565354,11.461784381866455,32.53861991108975,linear_lasso,full,100
30,221.62243141416332,14.886988661719446,13.991055583953857,38.765762219463305,linear_lasso,full,100
1,1.5616388320922852,1.2496554851531982,0.9838133454322815,2.768082357943058,tsm,full,100
5,6.277463436126709,2.5054867267608643,1.8570064306259155,5.188204348087311,tsm,full,100
20,23.232864379882812,4.8200483322143555,3.4751272201538086,8.997603505849838,tsm,full,100
30,29.670310974121094,5.447046279907227,4.101467132568359,10.104387998580933,tsm,full,100
1,1.5616387290370768,1.2496554441273309,0.9838133239746094,2.7680826150155653,TSM+LLM-COT-RF-HDELTA,llm_subset,100
5,6.267653958539889,2.503528301925083,1.8643472301483153,5.206740725586861,TSM+LLM-COT-RF-HDELTA,llm_subset,100
20,23.085939662764776,4.804782998509379,3.457056790962219,8.929946534095992,TSM+LLM-COT-RF-HDELTA,llm_subset,100
30,29.6680679215678,5.446840177714764,4.085990200614929,10.042351216139942,TSM+LLM-COT-RF-HDELTA,llm_subset,100
1,1.780991554260254,1.3345379829406738,1.050399899482727,2.9577141627669334,naive_persistence_llm_subset,llm_subset,100
5,6.440088272094727,2.5377328395843506,1.8875998258590698,5.273280665278435,naive_persistence_llm_subset,llm_subset,100
20,24.533403396606445,4.953120708465576,3.559999942779541,9.027113765478134,naive_persistence_llm_subset,llm_subset,100
30,36.99058151245117,6.081988334655762,4.5644001960754395,11.118541657924652,naive_persistence_llm_subset,llm_subset,100
1,5.338573572498644,2.310535343269746,1.719699935913086,4.881885646878882,seasonal_naive_llm_subset,llm_subset,100
5,6.440088200487444,2.537732885960901,1.887599868774414,5.2732804345588935,seasonal_naive_llm_subset,llm_subset,100
20,24.53340190019495,4.9531204205222945,3.559999732971191,9.027113589333444,seasonal_naive_llm_subset,llm_subset,100
30,36.990582345217696,6.0819883545776126,4.564399948120117,11.118541248410965,seasonal_naive_llm_subset,llm_subset,100
1,2.31315579695216,1.52090624199921,1.246323642730713,3.5537079741507984,linear_ridge_llm_subset,llm_subset,100
5,14.737717266825458,3.838973465241126,3.330362071990967,9.586077901247481,linear_ridge_llm_subset,llm_subset,100
20,90.07306862099776,9.490683253643953,8.676390323638916,24.777225347340835,linear_ridge_llm_subset,llm_subset,100
30,148.91596849033206,12.20311306553914,11.169246006011964,31.209697634673656,linear_ridge_llm_subset,llm_subset,100
1,14.7151713080244,3.8360358846111438,3.620242748260498,10.400831828427668,linear_lasso_llm_subset,llm_subset,100
5,40.9778998837918,6.401398275673198,5.971730442047119,17.250150834420197,linear_lasso_llm_subset,llm_subset,100
20,149.31206349376455,12.219331548565354,11.461784381866455,32.53861991108975,linear_lasso_llm_subset,llm_subset,100
30,221.62243141416332,14.886988661719446,13.991055583953857,38.765762219463305,linear_lasso_llm_subset,llm_subset,100
1,1.5616388320922852,1.2496554851531982,0.9838133454322815,2.768082357943058,tsm_llm_subset,llm_subset,100
5,6.277463436126709,2.5054867267608643,1.8570064306259155,5.188204348087311,tsm_llm_subset,llm_subset,100
20,23.232864379882812,4.8200483322143555,3.4751272201538086,8.997603505849838,tsm_llm_subset,llm_subset,100
30,29.670310974121094,5.447046279907227,4.101467132568359,10.104387998580933,tsm_llm_subset,llm_subset,100
