horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.5,0.425,0.5747126436781609,0.3157894736842105,40,87,19,0.02,10,naive_persistence,full,146
20,0.4315068493150685,0.358974358974359,0.4945054945054945,0.25,39,91,16,0.02,10,naive_persistence,full,146
30,0.4452054794520548,0.3,0.5106382978723404,0.4166666666666667,40,94,12,0.02,10,naive_persistence,full,146
10,0.5,0.425,0.5747126436781609,0.3157894736842105,40,87,19,0.02,10,seasonal_naive,full,146
20,0.4315068493150685,0.358974358974359,0.4945054945054945,0.25,39,91,16,0.02,10,seasonal_naive,full,146
30,0.4452054794520548,0.3,0.5106382978723404,0.4166666666666667,40,94,12,0.02,10,seasonal_naive,full,146
10,0.4863013698630137,0.225,0.5862068965517241,0.5789473684210527,40,87,19,0.02,10,linear_ridge,full,146
20,0.2671232876712329,1.0,0.0,0.0,39,91,16,0.02,10,linear_ridge,full,146
30,0.3150684931506849,0.875,0.09574468085106383,0.16666666666666666,40,94,12,0.02,10,linear_ridge,full,146
10,0.5958904109589042,0.0,1.0,0.0,40,87,19,0.02,10,linear_lasso,full,146
20,0.2671232876712329,1.0,0.0,0.0,39,91,16,0.02,10,linear_lasso,full,146
30,0.2671232876712329,0.925,0.010638297872340425,0.08333333333333333,40,94,12,0.02,10,linear_lasso,full,146
10,0.4178082191780822,0.525,0.40229885057471265,0.2631578947368421,40,87,19,0.02,10,tsm,full,146
20,0.3219178082191781,0.6410256410256411,0.1978021978021978,0.25,39,91,16,0.02,10,tsm,full,146
30,0.3904109589041096,0.55,0.3617021276595745,0.08333333333333333,40,94,12,0.02,10,tsm,full,146
10,0.5,0.425,0.5747126436781609,0.3157894736842105,40,87,19,0.02,10,naive_persistence_llm_subset,llm_subset,146
20,0.4315068493150685,0.358974358974359,0.4945054945054945,0.25,39,91,16,0.02,10,naive_persistence_llm_subset,llm_subset,146
30,0.4452054794520548,0.3,0.5106382978723404,0.4166666666666667,40,94,12,0.02,10,naive_persistence_llm_subset,llm_subset,146
10,0.5,0.425,0.5747126436781609,0.3157894736842105,40,87,19,0.02,10,seasonal_naive_llm_subset,llm_subset,146
20,0.4315068493150685,0.358974358974359,0.4945054945054945,0.25,39,91,16,0.02,10,seasonal_naive_llm_subset,llm_subset,146
30,0.4452054794520548,0.3,0.5106382978723404,0.4166666666666667,40,94,12,0.02,10,seasonal_naive_llm_subset,llm_subset,146
10,0.4863013698630137,0.225,0.5862068965517241,0.5789473684210527,40,87,19,0.02,10,linear_ridge_llm_subset,llm_subset,146
20,0.2671232876712329,1.0,0.0,0.0,39,91,16,0.02,10,linear_ridge_llm_subset,llm_subset,146
30,0.3150684931506849,0.875,0.09574468085106383,0.16666666666666666,40,94,12,0.02,10,linear_ridge_llm_subset,llm_subset,146
10,0.5958904109589042,0.0,1.0,0.0,40,87,19,0.02,10,linear_lasso_llm_subset,llm_subset,146
20,0.2671232876712329,1.0,0.0,0.0,39,91,16,0.02,10,linear_lasso_llm_subset,llm_subset,146
30,0.2671232876712329,0.925,0.010638297872340425,0.08333333333333333,40,94,12,0.02,10,linear_lasso_llm_subset,llm_subset,146
10,0.4178082191780822,0.525,0.40229885057471265,0.2631578947368421,40,87,19,0.02,10,tsm_llm_subset,llm_subset,146
20,0.3219178082191781,0.6410256410256411,0.1978021978021978,0.25,39,91,16,0.02,10,tsm_llm_subset,llm_subset,146
30,0.3904109589041096,0.55,0.3617021276595745,0.08333333333333333,40,94,12,0.02,10,tsm_llm_subset,llm_subset,146
