horizon,mse,rmse,mae,mape
1,2.7233531,1.6502585,1.1665034,2.850651927292347
5,9.136247,3.0226226,2.2404196,5.424777045845985
20,28.301256,5.3198924,4.1093006,9.658028930425644
30,35.129578,5.927021,4.845175,11.389344185590744
