stage,base_model,run_dir,path_mse,base_path_mse,delta_vs_base,delta_vs_prior_stage,mse_h5,mse_h20,mse_h30,sharpe_h20,sharpe_h30,mean_h20_adjustment,mean_h30_adjustment,dominant_apply_pattern_share,apply_skip_count,keep,keep_reason
stage2b_similarity_error_hybrid,tsm,/Users/davidwilkinson/Desktop/ETS 2/runs/20260326_005900_9b5019,40.73519826593952,40.85002517700195,-0.11482691106242982,,8.441840161070454,50.55750343705503,101.9760118449218,1.4317840170137326,1.2213948429737795,0.06600057303599581,0.07820818025637663,0.2692307692307692,0,True,beat_base_and_sharpe_ok
stage3a_hybrid_apply_skip_gate,tsm,/Users/davidwilkinson/Desktop/ETS 2/runs/20260326_023603_8e090d,40.7073683229624,40.85002517700195,-0.14265685403955075,-0.027829942977120936,8.441840161070454,50.39598140305957,102.10427808458442,1.4327774754331073,1.2213948429737795,0.04351147619883118,0.045044398038814194,0.7878787878787878,123,False,failed_keep_criteria
