horizon,mse,rmse,mae,mape
1,7.287662770988114,2.699567145115697,2.2643829871868264,3.335896936900561
5,15.619933463784902,3.9522061514785514,2.933012679527546,4.303765959022909
20,36.77951517134357,6.064611708208825,4.957104202796673,7.209279969666817
30,47.60515823392368,6.899649138465207,5.819928057440396,8.47727301331581
