horizon,mse,rmse,mae,mape,model,subset,n_samples
1,2.5618655681610107,1.6005828380584717,1.2302069664001465,1.8328595906496048,naive_persistence,full,145
5,11.319887161254883,3.364504098892212,2.6784827709198,3.9687931537628174,naive_persistence,full,145
20,34.31011199951172,5.857483386993408,4.696551322937012,6.87803328037262,naive_persistence,full,145
30,47.55753707885742,6.896197319030762,5.864345073699951,8.56706127524376,naive_persistence,full,145
1,11.42254403766349,3.3797254382069988,2.6938615470096985,4.010434001822933,seasonal_naive,full,145
5,11.319888007146776,3.3645041250007073,2.6784827659870016,3.9687931896420636,seasonal_naive,full,145
20,34.31011265211243,5.85748347433541,4.696551329514076,6.878033086280638,seasonal_naive,full,145
30,47.557533583025034,6.896197037717602,5.864344866522427,8.567061266297763,seasonal_naive,full,145
1,2.5481661872234764,1.596297649946111,1.2434551633637527,1.8529066161549361,linear_ridge,full,145
5,11.29601540294514,3.3609545374707377,2.705553436279297,4.007113420666081,linear_ridge,full,145
20,41.82356279705358,6.467113946502998,5.5742340087890625,8.208664927619996,linear_ridge,full,145
30,50.17820993279667,7.083657948602308,6.2208756808576915,9.169323853195671,linear_ridge,full,145
1,7.287662770988114,2.699567145115697,2.2643829871868264,3.335896936900561,linear_lasso,full,145
5,15.619933463784902,3.9522061514785514,2.933012679527546,4.303765959022909,linear_lasso,full,145
20,36.77951517134357,6.064611708208825,4.957104202796673,7.209279969666817,linear_lasso,full,145
30,47.60515823392368,6.899649138465207,5.819928057440396,8.47727301331581,linear_lasso,full,145
1,2.765432596206665,1.6629589796066284,1.2532693147659302,1.8663320690393448,tsm,full,145
5,12.584053993225098,3.547400951385498,2.9100570678710938,4.314438998699188,tsm,full,145
20,40.686073303222656,6.378563404083252,5.366140365600586,7.9154253005981445,tsm,full,145
30,55.493896484375,7.449422359466553,6.504571437835693,9.584173560142517,tsm,full,145
1,2.765432828282516,1.6629590579092788,1.2532693007896687,1.8663320937470873,TSM+LLM-COT-RF-HDELTA,llm_subset,145
5,13.071966941968832,3.6155175206281096,2.9520678340780324,4.376170112992567,TSM+LLM-COT-RF-HDELTA,llm_subset,145
20,43.58692473287774,6.602039437391884,5.544811344515044,8.180991245705597,TSM+LLM-COT-RF-HDELTA,llm_subset,145
30,58.052936497938184,7.619247764572181,6.64315320150441,9.788300408851159,TSM+LLM-COT-RF-HDELTA,llm_subset,145
1,2.5618655681610107,1.6005828380584717,1.2302069664001465,1.8328595906496048,naive_persistence_llm_subset,llm_subset,145
5,11.319887161254883,3.364504098892212,2.6784827709198,3.9687931537628174,naive_persistence_llm_subset,llm_subset,145
20,34.31011199951172,5.857483386993408,4.696551322937012,6.87803328037262,naive_persistence_llm_subset,llm_subset,145
30,47.55753707885742,6.896197319030762,5.864345073699951,8.56706127524376,naive_persistence_llm_subset,llm_subset,145
1,11.42254403766349,3.3797254382069988,2.6938615470096985,4.010434001822933,seasonal_naive_llm_subset,llm_subset,145
5,11.319888007146776,3.3645041250007073,2.6784827659870016,3.9687931896420636,seasonal_naive_llm_subset,llm_subset,145
20,34.31011265211243,5.85748347433541,4.696551329514076,6.878033086280638,seasonal_naive_llm_subset,llm_subset,145
30,47.557533583025034,6.896197037717602,5.864344866522427,8.567061266297763,seasonal_naive_llm_subset,llm_subset,145
1,2.5481661872234764,1.596297649946111,1.2434551633637527,1.8529066161549361,linear_ridge_llm_subset,llm_subset,145
5,11.29601540294514,3.3609545374707377,2.705553436279297,4.007113420666081,linear_ridge_llm_subset,llm_subset,145
20,41.82356279705358,6.467113946502998,5.5742340087890625,8.208664927619996,linear_ridge_llm_subset,llm_subset,145
30,50.17820993279667,7.083657948602308,6.2208756808576915,9.169323853195671,linear_ridge_llm_subset,llm_subset,145
1,7.287662770988114,2.699567145115697,2.2643829871868264,3.335896936900561,linear_lasso_llm_subset,llm_subset,145
5,15.619933463784902,3.9522061514785514,2.933012679527546,4.303765959022909,linear_lasso_llm_subset,llm_subset,145
20,36.77951517134357,6.064611708208825,4.957104202796673,7.209279969666817,linear_lasso_llm_subset,llm_subset,145
30,47.60515823392368,6.899649138465207,5.819928057440396,8.47727301331581,linear_lasso_llm_subset,llm_subset,145
1,2.765432596206665,1.6629589796066284,1.2532693147659302,1.8663320690393448,tsm_llm_subset,llm_subset,145
5,12.584053993225098,3.547400951385498,2.9100570678710938,4.314438998699188,tsm_llm_subset,llm_subset,145
20,40.686073303222656,6.378563404083252,5.366140365600586,7.9154253005981445,tsm_llm_subset,llm_subset,145
30,55.493896484375,7.449422359466553,6.504571437835693,9.584173560142517,tsm_llm_subset,llm_subset,145
