horizon,mse,rmse,mae,mape
1,13.9020920198579,3.72855092762026,2.916730123023464,7.184731805874992
5,38.988845761951815,6.244104880761679,5.443370387978749,13.696451894084785
20,172.70393908112408,13.141687071343773,12.077689314541752,31.68416195589613
30,288.97700311030223,16.99932360743516,16.422904706981083,43.44890640698239
