horizon,mse,rmse,mae,mape
1,9.394262,3.065006,1.9993153,4.795016720890999
5,19.106577,4.371107,3.5831509,8.687574416399002
20,49.84878,7.060367,6.106027,15.61073511838913
30,31.933487,5.6509724,4.404589,11.529040336608887
