horizon,mse,rmse,mae,mape
1,19.005768376412522,4.359560571481089,3.550342507558326,8.498325980146548
5,19.106577305531786,4.371107102958218,3.5831506938150484,8.687574147331922
20,49.84878389602215,7.060367121901109,6.10602749863716,15.610734831246306
30,31.93348494878477,5.650972035746131,4.404588960621455,11.52904072925329
