horizon,mse,rmse,mae,mape
1,3.4231987,1.8501889,1.4049999,3.338436409831047
5,12.363195,3.5161335,2.7135713,6.350385397672653
20,37.219093,6.100745,4.8581634,10.769101232290268
30,31.162588,5.582346,4.442959,9.650176018476486
