horizon,mse,rmse,mae,mape
1,2.144132,1.4642855,1.233402,1.7133325338363647
5,10.350491,3.217218,2.6316495,3.6820072680711746
20,45.4132,6.7389317,5.7005157,8.006028085947037
30,52.662422,7.256888,6.241443,8.91268327832222
