horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.23711340206185566,0.0,0.0,1.0,37,37,23,naive_persistence,full,97
5,0.1134020618556701,0.0,0.0,1.0,44,42,11,naive_persistence,full,97
20,0.07216494845360824,0.0,0.0,1.0,42,48,7,naive_persistence,full,97
30,0.05154639175257732,0.0,0.0,1.0,37,55,5,naive_persistence,full,97
1,0.35051546391752575,0.43243243243243246,0.4594594594594595,0.043478260869565216,37,37,23,seasonal_naive,full,97
5,0.1134020618556701,0.0,0.0,1.0,44,42,11,seasonal_naive,full,97
20,0.07216494845360824,0.0,0.0,1.0,42,48,7,seasonal_naive,full,97
30,0.05154639175257732,0.0,0.0,1.0,37,55,5,seasonal_naive,full,97
1,0.23711340206185566,0.0,0.0,1.0,37,37,23,linear_ridge,full,97
5,0.27835051546391754,0.29545454545454547,0.30952380952380953,0.09090909090909091,44,42,11,linear_ridge,full,97
20,0.24742268041237114,0.30952380952380953,0.22916666666666666,0.0,42,48,7,linear_ridge,full,97
30,0.4742268041237113,0.43243243243243246,0.4909090909090909,0.6,37,55,5,linear_ridge,full,97
1,0.38144329896907214,0.0,1.0,0.0,37,37,23,linear_lasso,full,97
5,0.44329896907216493,0.0,1.0,0.09090909090909091,44,42,11,linear_lasso,full,97
20,0.4020618556701031,0.14285714285714285,0.6666666666666666,0.14285714285714285,42,48,7,linear_lasso,full,97
30,0.4020618556701031,0.10810810810810811,0.6363636363636364,0.0,37,55,5,linear_lasso,full,97
1,0.2268041237113402,0.0,0.0,0.9565217391304348,37,37,23,tsm,full,97
5,0.16494845360824742,0.20454545454545456,0.047619047619047616,0.45454545454545453,44,42,11,tsm,full,97
20,0.16494845360824742,0.21428571428571427,0.14583333333333334,0.0,42,48,7,tsm,full,97
30,0.3402061855670103,0.5405405405405406,0.16363636363636364,0.8,37,55,5,tsm,full,97
1,0.2268041237113402,0.0,0.0,0.9565217391304348,37,37,23,TSM+LLM-COT-RF-HDELTA,llm_subset,97
5,0.21649484536082475,0.2727272727272727,0.11904761904761904,0.36363636363636365,44,42,11,TSM+LLM-COT-RF-HDELTA,llm_subset,97
20,0.18556701030927836,0.23809523809523808,0.16666666666666666,0.0,42,48,7,TSM+LLM-COT-RF-HDELTA,llm_subset,97
30,0.3917525773195876,0.5675675675675675,0.23636363636363636,0.8,37,55,5,TSM+LLM-COT-RF-HDELTA,llm_subset,97
1,0.23711340206185566,0.0,0.0,1.0,37,37,23,naive_persistence_llm_subset,llm_subset,97
5,0.1134020618556701,0.0,0.0,1.0,44,42,11,naive_persistence_llm_subset,llm_subset,97
20,0.07216494845360824,0.0,0.0,1.0,42,48,7,naive_persistence_llm_subset,llm_subset,97
30,0.05154639175257732,0.0,0.0,1.0,37,55,5,naive_persistence_llm_subset,llm_subset,97
1,0.35051546391752575,0.43243243243243246,0.4594594594594595,0.043478260869565216,37,37,23,seasonal_naive_llm_subset,llm_subset,97
5,0.1134020618556701,0.0,0.0,1.0,44,42,11,seasonal_naive_llm_subset,llm_subset,97
20,0.07216494845360824,0.0,0.0,1.0,42,48,7,seasonal_naive_llm_subset,llm_subset,97
30,0.05154639175257732,0.0,0.0,1.0,37,55,5,seasonal_naive_llm_subset,llm_subset,97
1,0.23711340206185566,0.0,0.0,1.0,37,37,23,linear_ridge_llm_subset,llm_subset,97
5,0.27835051546391754,0.29545454545454547,0.30952380952380953,0.09090909090909091,44,42,11,linear_ridge_llm_subset,llm_subset,97
20,0.24742268041237114,0.30952380952380953,0.22916666666666666,0.0,42,48,7,linear_ridge_llm_subset,llm_subset,97
30,0.4742268041237113,0.43243243243243246,0.4909090909090909,0.6,37,55,5,linear_ridge_llm_subset,llm_subset,97
1,0.38144329896907214,0.0,1.0,0.0,37,37,23,linear_lasso_llm_subset,llm_subset,97
5,0.44329896907216493,0.0,1.0,0.09090909090909091,44,42,11,linear_lasso_llm_subset,llm_subset,97
20,0.4020618556701031,0.14285714285714285,0.6666666666666666,0.14285714285714285,42,48,7,linear_lasso_llm_subset,llm_subset,97
30,0.4020618556701031,0.10810810810810811,0.6363636363636364,0.0,37,55,5,linear_lasso_llm_subset,llm_subset,97
1,0.2268041237113402,0.0,0.0,0.9565217391304348,37,37,23,tsm_llm_subset,llm_subset,97
5,0.16494845360824742,0.20454545454545456,0.047619047619047616,0.45454545454545453,44,42,11,tsm_llm_subset,llm_subset,97
20,0.16494845360824742,0.21428571428571427,0.14583333333333334,0.0,42,48,7,tsm_llm_subset,llm_subset,97
30,0.3402061855670103,0.5405405405405406,0.16363636363636364,0.8,37,55,5,tsm_llm_subset,llm_subset,97
