horizon,mse,rmse,mae,mape,model,subset,n_samples
1,2.144131898880005,1.4642854928970337,1.2334020137786865,1.7133325338363647,naive_persistence,full,97
5,10.35049057006836,3.2172179222106934,2.6316494941711426,3.6820072680711746,naive_persistence,full,97
20,45.41320037841797,6.738931655883789,5.7005157470703125,8.006028085947037,naive_persistence,full,97
30,52.66242218017578,7.256887912750244,6.241443157196045,8.91268327832222,naive_persistence,full,97
1,11.12793616410891,3.335856136602553,2.7552581472495166,3.8440214224588654,seasonal_naive,full,97
5,10.350489127571207,3.21721760649963,2.6316494499285197,3.6820072466824243,seasonal_naive,full,97
20,45.413201481023634,6.738931775958534,5.700515629089985,8.006028025987618,seasonal_naive,full,97
30,52.66242134969528,7.256887855664801,6.241442965478012,8.912683032588342,seasonal_naive,full,97
1,2.2376100665271,1.4958643208951472,1.255384228893162,1.740803737467577,linear_ridge,full,97
5,11.383146141960433,3.373891839102201,2.787243282672056,3.8879842167712937,linear_ridge,full,97
20,49.41968920827602,7.029913883418204,6.243828213091978,8.761766350723128,linear_ridge,full,97
30,51.556882387175364,7.180312137168924,6.301018075844676,9.05590252570066,linear_ridge,full,97
1,5.118285936415352,2.262362909971641,1.8695698374325467,2.554352648460549,linear_lasso,full,97
5,13.417928529181097,3.6630490754535487,3.110949880069064,4.2707506047052926,linear_lasso,full,97
20,45.286475749508284,6.7295226984912,5.908779930822628,8.187618315219112,linear_lasso,full,97
30,44.85078000025608,6.697072494773823,6.004626795188668,8.549168085357437,linear_lasso,full,97
1,2.190992593765259,1.480200171470642,1.2455644607543945,1.727222464978695,tsm,full,97
5,11.650520324707031,3.413285970687866,2.848627805709839,3.967313840985298,tsm,full,97
20,53.89601516723633,7.341390609741211,6.475625038146973,9.066476672887802,tsm,full,97
30,59.297176361083984,7.700466156005859,6.673086166381836,9.584952145814896,tsm,full,97
1,2.1909924808560484,1.4802001489177226,1.2455644509227006,1.7272223117796561,TSM+LLM-COT-RF-HDELTA,llm_subset,97
5,11.725499254603665,3.42425163424122,2.8578886025812213,3.973091885472039,TSM+LLM-COT-RF-HDELTA,llm_subset,97
20,52.975467306231266,7.278424781931271,6.434930013361666,9.000085300910273,TSM+LLM-COT-RF-HDELTA,llm_subset,97
30,56.47841805059144,7.5152124421463595,6.527830674948151,9.375882657657124,TSM+LLM-COT-RF-HDELTA,llm_subset,97
1,2.144131898880005,1.4642854928970337,1.2334020137786865,1.7133325338363647,naive_persistence_llm_subset,llm_subset,97
5,10.35049057006836,3.2172179222106934,2.6316494941711426,3.6820072680711746,naive_persistence_llm_subset,llm_subset,97
20,45.41320037841797,6.738931655883789,5.7005157470703125,8.006028085947037,naive_persistence_llm_subset,llm_subset,97
30,52.66242218017578,7.256887912750244,6.241443157196045,8.91268327832222,naive_persistence_llm_subset,llm_subset,97
1,11.12793616410891,3.335856136602553,2.7552581472495166,3.8440214224588654,seasonal_naive_llm_subset,llm_subset,97
5,10.350489127571207,3.21721760649963,2.6316494499285197,3.6820072466824243,seasonal_naive_llm_subset,llm_subset,97
20,45.413201481023634,6.738931775958534,5.700515629089985,8.006028025987618,seasonal_naive_llm_subset,llm_subset,97
30,52.66242134969528,7.256887855664801,6.241442965478012,8.912683032588342,seasonal_naive_llm_subset,llm_subset,97
1,2.2376100665271,1.4958643208951472,1.255384228893162,1.740803737467577,linear_ridge_llm_subset,llm_subset,97
5,11.383146141960433,3.373891839102201,2.787243282672056,3.8879842167712937,linear_ridge_llm_subset,llm_subset,97
20,49.41968920827602,7.029913883418204,6.243828213091978,8.761766350723128,linear_ridge_llm_subset,llm_subset,97
30,51.556882387175364,7.180312137168924,6.301018075844676,9.05590252570066,linear_ridge_llm_subset,llm_subset,97
1,5.118285936415352,2.262362909971641,1.8695698374325467,2.554352648460549,linear_lasso_llm_subset,llm_subset,97
5,13.417928529181097,3.6630490754535487,3.110949880069064,4.2707506047052926,linear_lasso_llm_subset,llm_subset,97
20,45.286475749508284,6.7295226984912,5.908779930822628,8.187618315219112,linear_lasso_llm_subset,llm_subset,97
30,44.85078000025608,6.697072494773823,6.004626795188668,8.549168085357437,linear_lasso_llm_subset,llm_subset,97
1,2.190992593765259,1.480200171470642,1.2455644607543945,1.727222464978695,tsm_llm_subset,llm_subset,97
5,11.650520324707031,3.413285970687866,2.848627805709839,3.967313840985298,tsm_llm_subset,llm_subset,97
20,53.89601516723633,7.341390609741211,6.475625038146973,9.066476672887802,tsm_llm_subset,llm_subset,97
30,59.297176361083984,7.700466156005859,6.673086166381836,9.584952145814896,tsm_llm_subset,llm_subset,97
