horizon,mse,rmse,mae,mape
1,4.469998442393262,2.1142370828252117,1.6775427982724946,1.952311059822981
5,22.938138215929865,4.789377643904254,3.8557637707940464,4.460597831966815
20,70.99589277265578,8.425906050547667,7.534960200868804,8.656696886679093
30,93.31749597211521,9.660098134704182,8.367007077973465,9.546924414119964
