model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,145,52.86945724487305,7.271138668060303,5.882163047790527,6.714440882205963
seasonal_naive,full,145,59.497510187625764,7.713462918017157,6.348144824148594,7.249456436847582
linear_ridge,full,145,54.355260290454524,7.372602002716173,6.123414429412491,7.0485898321280285
linear_lasso,full,145,72.33402142579172,8.50494100072374,6.985435249065531,7.898262953419678
tsm,full,145,58.9789924621582,7.679778099060059,6.333749294281006,7.236869633197784
TSM+LLM-COT-RF-HDELTA,llm_subset,145,59.84336018865701,7.735849028300449,6.369012867719728,7.276534705239683
naive_persistence_llm_subset,llm_subset,145,52.86945724487305,7.271138668060303,5.882163047790527,6.714440882205963
seasonal_naive_llm_subset,llm_subset,145,59.497510187625764,7.713462918017157,6.348144824148594,7.249456436847582
linear_ridge_llm_subset,llm_subset,145,54.355260290454524,7.372602002716173,6.123414429412491,7.0485898321280285
linear_lasso_llm_subset,llm_subset,145,72.33402142579172,8.50494100072374,6.985435249065531,7.898262953419678
tsm_llm_subset,llm_subset,145,58.9789924621582,7.679778099060059,6.333749294281006,7.236869633197784
