horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.496551724137931,0.618421052631579,0.4791666666666667,0.09523809523809523,76,48,21,0.02,18,naive_persistence,full,145
20,0.4482758620689655,0.5492957746478874,0.38333333333333336,0.21428571428571427,71,60,14,0.02,18,naive_persistence,full,145
30,0.47586206896551725,0.5393258426966292,0.5135135135135135,0.10526315789473684,89,37,19,0.02,18,naive_persistence,full,145
10,0.496551724137931,0.618421052631579,0.4791666666666667,0.09523809523809523,76,48,21,0.02,18,seasonal_naive,full,145
20,0.4482758620689655,0.5492957746478874,0.38333333333333336,0.21428571428571427,71,60,14,0.02,18,seasonal_naive,full,145
30,0.47586206896551725,0.5393258426966292,0.5135135135135135,0.10526315789473684,89,37,19,0.02,18,seasonal_naive,full,145
10,0.5172413793103449,0.7763157894736842,0.22916666666666666,0.23809523809523808,76,48,21,0.02,18,linear_ridge,full,145
20,0.4068965517241379,0.8028169014084507,0.0,0.14285714285714285,71,60,14,0.02,18,linear_ridge,full,145
30,0.5586206896551724,0.9101123595505618,0.0,0.0,89,37,19,0.02,18,linear_ridge,full,145
10,0.47586206896551725,0.23684210526315788,0.9166666666666666,0.3333333333333333,76,48,21,0.02,18,linear_lasso,full,145
20,0.4,0.28169014084507044,0.5666666666666667,0.2857142857142857,71,60,14,0.02,18,linear_lasso,full,145
30,0.41379310344827586,0.3707865168539326,0.6216216216216216,0.21052631578947367,89,37,19,0.02,18,linear_lasso,full,145
10,0.4482758620689655,0.5789473684210527,0.3333333333333333,0.23809523809523808,76,48,21,0.02,18,tsm,full,145
20,0.33793103448275863,0.5915492957746479,0.08333333333333333,0.14285714285714285,71,60,14,0.02,18,tsm,full,145
30,0.3793103448275862,0.5617977528089888,0.13513513513513514,0.0,89,37,19,0.02,18,tsm,full,145
10,0.4482758620689655,0.5789473684210527,0.3333333333333333,0.23809523809523808,76,48,21,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,145
20,0.3310344827586207,0.5774647887323944,0.08333333333333333,0.14285714285714285,71,60,14,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,145
30,0.3724137931034483,0.550561797752809,0.13513513513513514,0.0,89,37,19,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,145
10,0.496551724137931,0.618421052631579,0.4791666666666667,0.09523809523809523,76,48,21,0.02,18,naive_persistence_llm_subset,llm_subset,145
20,0.4482758620689655,0.5492957746478874,0.38333333333333336,0.21428571428571427,71,60,14,0.02,18,naive_persistence_llm_subset,llm_subset,145
30,0.47586206896551725,0.5393258426966292,0.5135135135135135,0.10526315789473684,89,37,19,0.02,18,naive_persistence_llm_subset,llm_subset,145
10,0.496551724137931,0.618421052631579,0.4791666666666667,0.09523809523809523,76,48,21,0.02,18,seasonal_naive_llm_subset,llm_subset,145
20,0.4482758620689655,0.5492957746478874,0.38333333333333336,0.21428571428571427,71,60,14,0.02,18,seasonal_naive_llm_subset,llm_subset,145
30,0.47586206896551725,0.5393258426966292,0.5135135135135135,0.10526315789473684,89,37,19,0.02,18,seasonal_naive_llm_subset,llm_subset,145
10,0.5172413793103449,0.7763157894736842,0.22916666666666666,0.23809523809523808,76,48,21,0.02,18,linear_ridge_llm_subset,llm_subset,145
20,0.4068965517241379,0.8028169014084507,0.0,0.14285714285714285,71,60,14,0.02,18,linear_ridge_llm_subset,llm_subset,145
30,0.5586206896551724,0.9101123595505618,0.0,0.0,89,37,19,0.02,18,linear_ridge_llm_subset,llm_subset,145
10,0.47586206896551725,0.23684210526315788,0.9166666666666666,0.3333333333333333,76,48,21,0.02,18,linear_lasso_llm_subset,llm_subset,145
20,0.4,0.28169014084507044,0.5666666666666667,0.2857142857142857,71,60,14,0.02,18,linear_lasso_llm_subset,llm_subset,145
30,0.41379310344827586,0.3707865168539326,0.6216216216216216,0.21052631578947367,89,37,19,0.02,18,linear_lasso_llm_subset,llm_subset,145
10,0.4482758620689655,0.5789473684210527,0.3333333333333333,0.23809523809523808,76,48,21,0.02,18,tsm_llm_subset,llm_subset,145
20,0.33793103448275863,0.5915492957746479,0.08333333333333333,0.14285714285714285,71,60,14,0.02,18,tsm_llm_subset,llm_subset,145
30,0.3793103448275862,0.5617977528089888,0.13513513513513514,0.0,89,37,19,0.02,18,tsm_llm_subset,llm_subset,145
