horizon,mse,rmse,mae,mape
1,23.97139398431333,4.896059025819984,3.8977936317180766,4.513996081619094
5,24.177831561502135,4.917095846279808,3.9411718960466056,4.551379466602373
20,67.79083850376573,8.233519205283105,6.971999753754714,7.931396295952115
30,86.46030641480887,9.29840343364434,7.671861688021956,8.628529406513012
