candidate,window,train_end,val_end,test_end,run_dir,tsm_path_mse,llm_path_mse,tsm_h20,llm_h20,tsm_h30,llm_h30,path_improvement_pct,h20_improvement_pct,h30_improvement_pct,apply_rate,mean_apply_probability,selected_thresholds_seen,bootstrap_rows,bootstrap_run_dirs,selected_threshold
gate_top20_baseline,W1,2023-10-27,2024-10-26,2025-06-30,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_000250_03d354,23.734298706054688,23.793162691610537,28.542165756225582,28.521385671729504,38.959442138671875,39.12096149832525,-0.0024801232294608,0.0007280486236944,-0.0041458334818671,,,,0,,
gate_top20_baseline,W2,2023-02-22,2024-02-22,2024-10-26,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_002140_38080d,19.702138900756836,19.70555033566715,26.41395568847656,26.39920814965152,37.03058242797851,36.95060161683715,-0.0001731504852087,0.0005583237512385,0.0021598583089239,,,,0,,
gate_top20_baseline,W3,2022-06-20,2023-06-20,2024-02-22,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_003723_9eaac4,70.20631408691406,69.49201239896755,90.6117935180664,89.49729561648745,119.53192901611328,117.98683976692746,0.0101743225981387,0.0122997002741894,0.0129261634268241,,,,0,,
gate_top20_baseline,W4,2021-10-16,2022-10-16,2023-06-20,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_005435_9b1195,104.78156280517578,105.46525314395583,131.85379028320312,133.1609208784471,222.80010986328125,223.7581685826889,-0.0065249106853966,-0.0099134851750293,-0.0043000818985032,,,,0,,
uplift_gbdt_live,W4,2021-10-16,2022-10-16,2023-06-20,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_162529_e6e271,104.78156280517578,105.11288269315104,131.85379028320312,132.5046558364507,222.80010986328125,223.1185543244313,-0.003162005596264006,-0.004936267299177288,-0.0014292832321558535,0.2945205479452055,0.3704255534925512,0.5,0,,0.5
uplift_gbdt_live,W3,2022-06-20,2023-06-20,2024-02-22,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_170004_9bd9e5,70.20631408691406,69.48792352379888,90.6117935180664,89.48330038030397,119.53192901611328,117.89507351975908,0.010232563444732667,0.012454152974440746,0.013693876689077289,0.02054794520547945,0.26796862730448495,0.6,372,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_162529_e6e271,0.6
uplift_gbdt_live,W2,2023-02-22,2024-02-22,2024-10-26,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_173312_731278,19.702138900756836,19.84686995235386,26.41395568847656,26.641612592573704,37.03058242797851,37.13057246650579,-0.007345956310939705,-0.008618811463989129,-0.002700201616373521,0.13013698630136986,0.4048386565154002,0.6,748,"/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_162529_e6e271,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_170004_9bd9e5",0.6
uplift_gbdt_live,W1,2023-10-27,2024-10-26,2025-06-30,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_180811_18f112,23.734298706054688,23.6410143308826,28.542165756225582,28.33284572011057,38.959442138671875,38.736985153005946,0.003930361555123163,0.007333712441543017,0.005709963322218958,0.09090909090909091,0.2649521718226024,0.5,1123,"/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_162529_e6e271,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_170004_9bd9e5,/Users/davidwilkinson/Desktop/ETS 2/runs/20260319_173312_731278",0.5
