column,valid_count,missing_count,coverage_pct,first_date,last_date
y,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
eua_high,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
eua_low,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
eua_volume,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
eua_range,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
eua_range_pct,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
target_volume,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
uka_volume,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
target_range,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
uka_range,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
target_range_pct,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
uka_range_pct,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
eurusd,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
brent_price,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
brent_return,673,1,99.85163204747775,2021-05-20 00:00:00,2023-12-29 00:00:00
brent_vol_5d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
brent_vol_20d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
coal_price,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
coal_return,673,1,99.85163204747775,2021-05-20 00:00:00,2023-12-29 00:00:00
coal_vol_5d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
coal_vol_20d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
uk_gas_price,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
uk_gas_return,673,1,99.85163204747775,2021-05-20 00:00:00,2023-12-29 00:00:00
uk_gas_vol_5d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
uk_gas_vol_20d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
uk_power_price,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
uk_power_return,671,3,99.55489614243324,2021-05-20 00:00:00,2023-12-29 00:00:00
uk_power_vol_5d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
uk_power_vol_20d,672,2,99.70326409495549,2021-05-21 00:00:00,2023-12-29 00:00:00
coal_brent_ratio,674,0,100.0,2021-05-19 00:00:00,2023-12-29 00:00:00
coal_brent_ratio_z20,670,4,99.40652818991099,2021-05-25 00:00:00,2023-12-29 00:00:00
coal_brent_return_spread,673,1,99.85163204747775,2021-05-20 00:00:00,2023-12-29 00:00:00
