horizon,mean_return,volatility,sharpe,hit_rate,trade_rate,n_trades,model
1,0.0,0.0,,,0.0,0,naive_persistence
5,0.0,0.0,,,0.0,0,naive_persistence
20,0.0,0.0,,,0.0,0,naive_persistence
30,0.0,0.0,,,0.0,0,naive_persistence
1,0.00021267775556649184,0.016600113380394854,0.012811825479316878,0.5382585751978892,0.9921465968586387,379,seasonal_naive
5,-0.0016687720525200376,0.03596379351911707,-0.04640144682270456,0.5039370078740157,0.9973821989528796,381,seasonal_naive
20,0.00393109027898495,0.07055094739245214,0.0557198793818822,0.5433070866141733,0.9973821989528796,381,seasonal_naive
30,0.006461987937483644,0.08751368513375818,0.07383974206556351,0.5511811023622047,0.9973821989528796,381,seasonal_naive
1,0.0008726070417656261,0.01661962342386688,0.05250462176612886,0.49214659685863876,1.0,382,linear_ridge
5,0.0012357483992197049,0.03604218638881429,0.03428616637982928,0.5340314136125655,1.0,382,linear_ridge
20,0.009827271746885987,0.07000381301640675,0.1403819495458451,0.612565445026178,1.0,382,linear_ridge
30,0.027551984280367328,0.08343514248237914,0.3302203778963534,0.6727748691099477,1.0,382,linear_ridge
1,-0.0007157163166594009,0.016627118690697766,-0.04304511984146818,0.5078534031413613,1.0,382,linear_lasso
5,-0.0030439553205752795,0.03593467141631527,-0.08470803267713324,0.45549738219895286,1.0,382,linear_lasso
20,-0.0013407258656977904,0.07067751807312019,-0.018969622904849714,0.39790575916230364,1.0,382,linear_lasso
30,0.009464824583176622,0.08735532001229356,0.10834857661610801,0.48429319371727747,1.0,382,linear_lasso
1,0.013015245507431342,0.010371919310415591,1.2548541034600311,0.9397905759162304,1.0,382,tsm
5,0.02366920222262535,0.027209100314723223,0.8699002153267675,0.8219895287958116,1.0,382,tsm
20,0.02800803567485211,0.06490500014990673,0.43152354379730107,0.6832460732984293,1.0,382,tsm
30,0.01213938245398641,0.08702396355301431,0.13949470879467807,0.5785340314136126,1.0,382,tsm
1,0.007935688297938694,0.01454928011449906,0.5454351167540171,0.7105263157894737,0.9947643979057592,380,TSM+LLM-COT-RF
5,0.02426097622563019,0.026682790453241786,0.9092368456794083,0.8115183246073299,1.0,382,TSM+LLM-COT-RF
20,0.03563972540670294,0.06104849776823337,0.5837936511068106,0.7303664921465969,1.0,382,TSM+LLM-COT-RF
30,0.02469637840181706,0.08432451442300028,0.29287305798088176,0.6047120418848168,1.0,382,TSM+LLM-COT-RF
1,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
5,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
20,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
30,0.0,0.0,,,0.0,0,naive_persistence_llm_subset
1,0.00021267775556649184,0.016600113380394854,0.012811825479316878,0.5382585751978892,0.9921465968586387,379,seasonal_naive_llm_subset
5,-0.0016687720525200376,0.03596379351911707,-0.04640144682270456,0.5039370078740157,0.9973821989528796,381,seasonal_naive_llm_subset
20,0.00393109027898495,0.07055094739245214,0.0557198793818822,0.5433070866141733,0.9973821989528796,381,seasonal_naive_llm_subset
30,0.006461987937483644,0.08751368513375818,0.07383974206556351,0.5511811023622047,0.9973821989528796,381,seasonal_naive_llm_subset
1,0.0008726070417656261,0.01661962342386688,0.05250462176612886,0.49214659685863876,1.0,382,linear_ridge_llm_subset
5,0.0012357483992197049,0.03604218638881429,0.03428616637982928,0.5340314136125655,1.0,382,linear_ridge_llm_subset
20,0.009827271746885987,0.07000381301640675,0.1403819495458451,0.612565445026178,1.0,382,linear_ridge_llm_subset
30,0.027551984280367328,0.08343514248237914,0.3302203778963534,0.6727748691099477,1.0,382,linear_ridge_llm_subset
1,-0.0007157163166594009,0.016627118690697766,-0.04304511984146818,0.5078534031413613,1.0,382,linear_lasso_llm_subset
5,-0.0030439553205752795,0.03593467141631527,-0.08470803267713324,0.45549738219895286,1.0,382,linear_lasso_llm_subset
20,-0.0013407258656977904,0.07067751807312019,-0.018969622904849714,0.39790575916230364,1.0,382,linear_lasso_llm_subset
30,0.009464824583176622,0.08735532001229356,0.10834857661610801,0.48429319371727747,1.0,382,linear_lasso_llm_subset
1,0.013015245507431342,0.010371919310415591,1.2548541034600311,0.9397905759162304,1.0,382,tsm_llm_subset
5,0.02366920222262535,0.027209100314723223,0.8699002153267675,0.8219895287958116,1.0,382,tsm_llm_subset
20,0.02800803567485211,0.06490500014990673,0.43152354379730107,0.6832460732984293,1.0,382,tsm_llm_subset
30,0.01213938245398641,0.08702396355301431,0.13949470879467807,0.5785340314136126,1.0,382,tsm_llm_subset
