horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.5130890052356021,0.5,0.4953271028037383,0.5632183908045977,188,107,87,0.02,18,naive_persistence,full,382
20,0.39790575916230364,0.38636363636363635,0.3893805309734513,0.46938775510204084,220,113,49,0.02,18,naive_persistence,full,382
30,0.3900523560209424,0.3853211009174312,0.3103448275862069,0.6041666666666666,218,116,48,0.02,18,naive_persistence,full,382
10,0.5130890052356021,0.5,0.4953271028037383,0.5632183908045977,188,107,87,0.02,18,seasonal_naive,full,382
20,0.39790575916230364,0.38636363636363635,0.3893805309734513,0.46938775510204084,220,113,49,0.02,18,seasonal_naive,full,382
30,0.3900523560209424,0.3853211009174312,0.3103448275862069,0.6041666666666666,218,116,48,0.02,18,seasonal_naive,full,382
10,0.5497382198952879,0.7074468085106383,0.29906542056074764,0.5172413793103449,188,107,87,0.02,18,linear_ridge,full,382
20,0.5418848167539267,0.8636363636363636,0.07079646017699115,0.1836734693877551,220,113,49,0.02,18,linear_ridge,full,382
30,0.44502617801047123,0.6513761467889908,0.04310344827586207,0.4791666666666667,218,116,48,0.02,18,linear_ridge,full,382
10,0.4005235602094241,0.13297872340425532,0.7383177570093458,0.5632183908045977,188,107,87,0.02,18,linear_lasso,full,382
20,0.2643979057591623,0.08636363636363636,0.40707964601769914,0.7346938775510204,220,113,49,0.02,18,linear_lasso,full,382
30,0.29581151832460734,0.1926605504587156,0.27586206896551724,0.8125,218,116,48,0.02,18,linear_lasso,full,382
10,0.7015706806282722,0.7553191489361702,0.5887850467289719,0.7241379310344828,188,107,87,0.02,18,tsm,full,382
20,0.5392670157068062,0.5954545454545455,0.40707964601769914,0.5918367346938775,220,113,49,0.02,18,tsm,full,382
30,0.4214659685863874,0.5229357798165137,0.29310344827586204,0.2708333333333333,218,116,48,0.02,18,tsm,full,382
10,0.6832460732984293,0.7021276595744681,0.616822429906542,0.7241379310344828,188,107,87,0.02,18,TSM+LLM-COT-RF,llm_subset,382
20,0.5680628272251309,0.5454545454545454,0.584070796460177,0.6326530612244898,220,113,49,0.02,18,TSM+LLM-COT-RF,llm_subset,382
30,0.4895287958115183,0.518348623853211,0.5,0.3333333333333333,218,116,48,0.02,18,TSM+LLM-COT-RF,llm_subset,382
10,0.5130890052356021,0.5,0.4953271028037383,0.5632183908045977,188,107,87,0.02,18,naive_persistence_llm_subset,llm_subset,382
20,0.39790575916230364,0.38636363636363635,0.3893805309734513,0.46938775510204084,220,113,49,0.02,18,naive_persistence_llm_subset,llm_subset,382
30,0.3900523560209424,0.3853211009174312,0.3103448275862069,0.6041666666666666,218,116,48,0.02,18,naive_persistence_llm_subset,llm_subset,382
10,0.5130890052356021,0.5,0.4953271028037383,0.5632183908045977,188,107,87,0.02,18,seasonal_naive_llm_subset,llm_subset,382
20,0.39790575916230364,0.38636363636363635,0.3893805309734513,0.46938775510204084,220,113,49,0.02,18,seasonal_naive_llm_subset,llm_subset,382
30,0.3900523560209424,0.3853211009174312,0.3103448275862069,0.6041666666666666,218,116,48,0.02,18,seasonal_naive_llm_subset,llm_subset,382
10,0.5497382198952879,0.7074468085106383,0.29906542056074764,0.5172413793103449,188,107,87,0.02,18,linear_ridge_llm_subset,llm_subset,382
20,0.5418848167539267,0.8636363636363636,0.07079646017699115,0.1836734693877551,220,113,49,0.02,18,linear_ridge_llm_subset,llm_subset,382
30,0.44502617801047123,0.6513761467889908,0.04310344827586207,0.4791666666666667,218,116,48,0.02,18,linear_ridge_llm_subset,llm_subset,382
10,0.4005235602094241,0.13297872340425532,0.7383177570093458,0.5632183908045977,188,107,87,0.02,18,linear_lasso_llm_subset,llm_subset,382
20,0.2643979057591623,0.08636363636363636,0.40707964601769914,0.7346938775510204,220,113,49,0.02,18,linear_lasso_llm_subset,llm_subset,382
30,0.29581151832460734,0.1926605504587156,0.27586206896551724,0.8125,218,116,48,0.02,18,linear_lasso_llm_subset,llm_subset,382
10,0.7015706806282722,0.7553191489361702,0.5887850467289719,0.7241379310344828,188,107,87,0.02,18,tsm_llm_subset,llm_subset,382
20,0.5392670157068062,0.5954545454545455,0.40707964601769914,0.5918367346938775,220,113,49,0.02,18,tsm_llm_subset,llm_subset,382
30,0.4214659685863874,0.5229357798165137,0.29310344827586204,0.2708333333333333,218,116,48,0.02,18,tsm_llm_subset,llm_subset,382
