horizon,mse,rmse,mae,mape
1,10.207491,3.1949165,2.0836363,4.891834408044815
5,17.569817,4.1916366,3.421111,8.015180379152298
20,52.669945,7.257406,6.225253,15.582063794136047
30,20.051403,4.4778795,3.5999997,9.04703140258789
