horizon,mse,rmse,mae,mape
1,3.9116412265121117,1.9777869517498874,1.6123123947454958,2.495534288016552
5,20.47824131078737,4.525289085880301,3.7922912519805285,5.8857811403462446
20,65.7618490125901,8.109367978615232,6.986790987910057,10.992975447317752
30,101.17930476361208,10.058792410802207,8.57056442572146,13.57294061295457
