horizon,mse,rmse,mae,mape
1,3.9187987,1.9795955,1.5996941,2.4732209742069244
5,19.639673,4.4316673,3.6341834,5.625354126095772
20,57.36039,7.573664,6.283877,9.78093221783638
30,91.1581,9.547675,8.0624485,12.601105868816376
