horizon,mse,rmse,mae,mape
1,6.456812905079664,2.541025955215661,1.953323052853954,3.0129708571668035
5,21.102893390323032,4.593788566131775,3.6545505912936465,5.598458824424396
20,68.70951043939701,8.289120003920623,7.205693342247788,11.175696144118396
30,98.45986270558339,9.922694326924688,8.623651426665637,13.425261057624006
