horizon,mse,rmse,mae,mape
1,5.24941402424616,2.2911599735169434,1.996117180104375,2.7727717649248915
5,10.064273409472905,3.1724239012895024,2.635070450126627,3.6535137031836222
20,28.228362663277036,5.3130370470454125,4.4237760049719,6.080843647804139
30,37.74030218719294,6.143313616216654,5.100214998038035,6.969765754971687
