horizon,mse,rmse,mae,mape
1,1.4307737645945977,1.196149557787235,0.9693008784132083,1.3684073529999194
5,6.776740536073404,2.603217343226148,2.0736884433246923,2.9451037668610422
20,26.949892443955513,5.191328581775142,3.963454275742215,5.617856933986895
30,35.867324019734816,5.988933462623776,4.759428869050858,6.638536846594276
