window,origin_start,origin_end,run_4b,run_27b,tsm_path_mse,llm_4b_path_mse,llm_27b_path_mse,llm_4b_path_improvement_pct,llm_27b_path_improvement_pct,tsm_h20_mse,llm_4b_h20_mse,llm_27b_h20_mse,llm_4b_h20_improvement_pct,llm_27b_h20_improvement_pct,tsm_h20_sharpe,llm_4b_h20_sharpe,llm_27b_h20_sharpe,tsm_h30_mse,llm_4b_h30_mse,llm_27b_h30_mse,llm_4b_h30_improvement_pct,llm_27b_h30_improvement_pct,tsm_h30_sharpe,llm_4b_h30_sharpe,llm_27b_h30_sharpe
W0,2025-07-01,2026-01-22,20260331_105619_b6bb37,20260331_181339_b40355,20.824586868286133,20.557571503175858,20.49963421552371,1.2822120640333767,1.5604278481860083,25.991470336914062,25.52866018026596,25.352866370231514,1.780623222345383,2.4569751476336434,2.0474791604240123,2.0474791604240123,2.4560485046708864,61.42319869995117,60.93204427053766,61.31092887739524,0.799623659804456,0.18278081397936,1.456618998851026,1.456618998851026,1.7893955850022616
W1,2024-10-28,2025-05-20,20260326_115622_da6c51,20260331_192217_2f8fbb,21.285982131958008,21.43761838820145,21.642065856118837,-0.7123761323457146,-1.6728555062827837,27.479915618896484,27.717847366857175,27.989544557420867,-0.8658387138462583,-1.8545505946675394,1.0000230425299517,1.0000230425299517,0.9119957895751872,32.64444351196289,33.00166832418982,33.34924711998038,-1.094289789611585,-2.159030855463074,0.7892416575265125,0.7892416575265125,0.7027224220321769
W2,2024-02-23,2024-09-16,20260326_124702_c7ea2d,20260331_200333_fac9f0,23.02001953125,22.625306749884132,21.92612863514368,1.7146500715607127,4.751911242392073,32.75636672973633,32.08150368810689,30.876075584486987,2.0602499880329934,5.740231084732628,0.7028461550083762,0.7862608944988956,0.7862608944988956,44.82731628417969,43.95387581591059,42.39559734866303,1.9484558538637005,5.42463644287992,0.7668971815309632,0.8727131170344955,0.8727131170344955
W3,2023-06-21,2024-01-12,20260326_133808_f2b915,20260331_205229_5c7de8,90.5991439819336,88.59048476977254,87.69933487450557,2.2170840958073477,3.2007025452760116,125.35798645019533,122.37191238880465,120.50866262480086,2.382037352344557,3.868380438067341,-0.7590271086879045,-0.7590271086879045,-0.9348354619334196,176.53016662597656,171.08285828191944,169.45302493087345,3.085766273363696,4.009026802822777,-1.879273019452292,-1.879273019452292,-1.879273019452292
W4,2022-10-17,2023-05-10,20260326_135728_a024ac,20260331_214230_22bef9,104.76339721679688,103.86616978268742,103.12447891358777,0.856432168052679,1.5643997300102248,136.63156127929688,135.34633354099952,134.04904307820155,0.9406521643049507,1.8901329801949955,-1.0229111655560432,-1.0229111655560432,-1.143839374662467,233.8096618652344,231.3181419080411,229.27259487611616,1.0656189044186686,1.9404959371325576,-1.223281853035245,-1.223281853035245,-1.224567547365219
