horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.5205479452054794,0.4222222222222222,0.6292134831460674,0.08333333333333333,45,89,12,0.02,18,naive_persistence,full,146
20,0.3972602739726027,0.23076923076923078,0.5098039215686274,0.0,26,102,18,0.02,18,naive_persistence,full,146
30,0.6986301369863014,0.7333333333333333,0.7476635514018691,0.0,30,107,9,0.02,18,naive_persistence,full,146
10,0.5205479452054794,0.4222222222222222,0.6292134831460674,0.08333333333333333,45,89,12,0.02,18,seasonal_naive,full,146
20,0.3972602739726027,0.23076923076923078,0.5098039215686274,0.0,26,102,18,0.02,18,seasonal_naive,full,146
30,0.6986301369863014,0.7333333333333333,0.7476635514018691,0.0,30,107,9,0.02,18,seasonal_naive,full,146
10,0.3082191780821918,1.0,0.0,0.0,45,89,12,0.02,18,linear_ridge,full,146
20,0.1780821917808219,1.0,0.0,0.0,26,102,18,0.02,18,linear_ridge,full,146
30,0.2054794520547945,1.0,0.0,0.0,30,107,9,0.02,18,linear_ridge,full,146
10,0.3082191780821918,1.0,0.0,0.0,45,89,12,0.02,18,linear_lasso,full,146
20,0.1780821917808219,1.0,0.0,0.0,26,102,18,0.02,18,linear_lasso,full,146
30,0.2054794520547945,1.0,0.0,0.0,30,107,9,0.02,18,linear_lasso,full,146
10,0.4657534246575342,0.6,0.4606741573033708,0.0,45,89,12,0.02,18,tsm,full,146
20,0.3493150684931507,0.6153846153846154,0.30392156862745096,0.2222222222222222,26,102,18,0.02,18,tsm,full,146
30,0.3698630136986301,0.8333333333333334,0.27102803738317754,0.0,30,107,9,0.02,18,tsm,full,146
10,0.5205479452054794,0.4222222222222222,0.6292134831460674,0.08333333333333333,45,89,12,0.02,18,naive_persistence_llm_subset,llm_subset,146
20,0.3972602739726027,0.23076923076923078,0.5098039215686274,0.0,26,102,18,0.02,18,naive_persistence_llm_subset,llm_subset,146
30,0.6986301369863014,0.7333333333333333,0.7476635514018691,0.0,30,107,9,0.02,18,naive_persistence_llm_subset,llm_subset,146
10,0.5205479452054794,0.4222222222222222,0.6292134831460674,0.08333333333333333,45,89,12,0.02,18,seasonal_naive_llm_subset,llm_subset,146
20,0.3972602739726027,0.23076923076923078,0.5098039215686274,0.0,26,102,18,0.02,18,seasonal_naive_llm_subset,llm_subset,146
30,0.6986301369863014,0.7333333333333333,0.7476635514018691,0.0,30,107,9,0.02,18,seasonal_naive_llm_subset,llm_subset,146
10,0.3082191780821918,1.0,0.0,0.0,45,89,12,0.02,18,linear_ridge_llm_subset,llm_subset,146
20,0.1780821917808219,1.0,0.0,0.0,26,102,18,0.02,18,linear_ridge_llm_subset,llm_subset,146
30,0.2054794520547945,1.0,0.0,0.0,30,107,9,0.02,18,linear_ridge_llm_subset,llm_subset,146
10,0.3082191780821918,1.0,0.0,0.0,45,89,12,0.02,18,linear_lasso_llm_subset,llm_subset,146
20,0.1780821917808219,1.0,0.0,0.0,26,102,18,0.02,18,linear_lasso_llm_subset,llm_subset,146
30,0.2054794520547945,1.0,0.0,0.0,30,107,9,0.02,18,linear_lasso_llm_subset,llm_subset,146
10,0.4657534246575342,0.6,0.4606741573033708,0.0,45,89,12,0.02,18,tsm_llm_subset,llm_subset,146
20,0.3493150684931507,0.6153846153846154,0.30392156862745096,0.2222222222222222,26,102,18,0.02,18,tsm_llm_subset,llm_subset,146
30,0.3698630136986301,0.8333333333333334,0.27102803738317754,0.0,30,107,9,0.02,18,tsm_llm_subset,llm_subset,146
