horizon,mse,rmse,mae,mape,noise_level,model
1,4.240572394005648,2.0592650130582144,1.7540236503902464,4.586958429249088,0.05,tsm
5,19.87768615131229,4.458439878624842,4.035162556557992,10.569341471592338,0.05,tsm
20,111.44791834362807,10.556889615015782,9.605666468186147,25.27127917797265,0.05,tsm
30,264.7580809880733,16.27138841611475,15.626687675970004,40.314522596917975,0.05,tsm
1,4.312775920377565,2.076722398486992,1.7470045303017274,4.577137408654779,0.1,tsm
5,20.016318310266854,4.473960025555308,4.050526225351531,10.599579969758262,0.1,tsm
20,111.63897649041702,10.565934719200996,9.61161780663317,25.28329948277259,0.1,tsm
30,266.84693417500006,16.33545022872036,15.692270276992183,40.47674883248174,0.1,tsm
1,4.750673688228864,2.1796040209700625,1.809869845125851,4.7456269908016315,0.2,tsm
5,20.643685223561864,4.543532240841024,4.08240616096002,10.662605946168071,0.2,tsm
20,112.35544902869438,10.599785329368439,9.62692988908046,25.314535317650094,0.2,tsm
30,271.4002836488636,16.474230897036243,15.823435479036537,40.801201303609275,0.2,tsm
1,5.579892426521662,2.36217959235145,1.925260705829679,5.041467295948369,0.3,tsm
5,21.73785574580767,4.66238734403392,4.1215250937546735,10.742148001284905,0.3,tsm
20,113.51773006325956,10.654469956936364,9.654269966989688,25.3731261565761,0.3,tsm
30,276.4544908145847,16.62692066543245,15.954600685793057,41.12565378579434,0.3,tsm
