horizon,mse,rmse,mae,mape
1,9.08655957600711,3.0143920740353454,2.794504139521351,7.285251799543794
5,26.897276980500614,5.186258476059655,4.847282879973111,12.620616433696528
20,148.32968843967015,12.179067634251407,11.392355931948309,29.735712909686235
30,213.80020719415137,14.621908466207527,13.850156287624412,35.802068792481535
