horizon,mse,rmse,mae,mape,model,subset,n_samples
1,0.8021590709686279,0.895633339881897,0.6915839314460754,1.7633866518735886,naive_persistence,full,101
5,3.192751169204712,1.7868270874023438,1.397524356842041,3.580121323466301,naive_persistence,full,101
20,11.377762794494629,3.373093843460083,2.7618813514709473,7.295013219118118,naive_persistence,full,101
30,11.507311820983887,3.392242908477783,2.891385555267334,7.817528396844864,naive_persistence,full,101
1,3.172638261402579,1.7811901250014215,1.3818809584815903,3.530415625373704,seasonal_naive,full,101
5,3.1927509172819555,1.7868270529858101,1.3975246165058401,3.5801213946657544,seasonal_naive,full,101
20,11.377764418228306,3.373094190536088,2.7618810445955484,7.295013406897353,seasonal_naive,full,101
30,11.507311536432278,3.39224284750256,2.8913860509891323,7.817528319827866,seasonal_naive,full,101
1,0.9792512008883716,0.9895712207256088,0.7831391816092009,2.006462383511937,linear_ridge,full,101
5,6.050721650377796,2.4598214671755745,2.00575052393545,5.195415208012158,linear_ridge,full,101
20,38.16264130459078,6.177591869376835,5.501365623851814,14.68170589053054,linear_ridge,full,101
30,43.04318729522226,6.5607306982699924,6.002631650112643,16.30847745902001,linear_ridge,full,101
1,5.042006074272541,2.245441175865567,2.0747862711991414,5.334722017157585,linear_lasso,full,101
5,12.835911938527284,3.5827240946697647,3.2197153072546025,8.343926323789495,linear_lasso,full,101
20,45.89215080696547,6.774374569431887,6.223248510077449,16.572253407172138,linear_lasso,full,101
30,51.74390153824464,7.193323400087379,6.768412335084216,18.32786092388962,linear_lasso,full,101
1,0.7862135767936707,0.8866868615150452,0.6963139772415161,1.7796019092202187,tsm,full,101
5,3.813117265701294,1.9527205228805542,1.501720666885376,3.874225541949272,tsm,full,101
20,15.123987197875977,3.8889570236206055,3.1168203353881836,8.32175761461258,tsm,full,101
30,13.798606872558594,3.7146475315093994,3.0529634952545166,8.344490826129913,tsm,full,101
1,0.7862135863871288,0.8866868592615595,0.6963140279939859,1.7796018337906636,TSM+LLM-COT-RF-HDELTA,llm_subset,101
5,4.077978314029498,2.019400483814317,1.554670748776727,4.015021787461338,TSM+LLM-COT-RF-HDELTA,llm_subset,101
20,16.382872111736894,4.04757607856071,3.2723915392809553,8.741519606153995,TSM+LLM-COT-RF-HDELTA,llm_subset,101
30,14.857438835299735,3.8545348403276543,3.1771488386286353,8.688339251201572,TSM+LLM-COT-RF-HDELTA,llm_subset,101
1,0.8021590709686279,0.895633339881897,0.6915839314460754,1.7633866518735886,naive_persistence_llm_subset,llm_subset,101
5,3.192751169204712,1.7868270874023438,1.397524356842041,3.580121323466301,naive_persistence_llm_subset,llm_subset,101
20,11.377762794494629,3.373093843460083,2.7618813514709473,7.295013219118118,naive_persistence_llm_subset,llm_subset,101
30,11.507311820983887,3.392242908477783,2.891385555267334,7.817528396844864,naive_persistence_llm_subset,llm_subset,101
1,3.172638261402579,1.7811901250014215,1.3818809584815903,3.530415625373704,seasonal_naive_llm_subset,llm_subset,101
5,3.1927509172819555,1.7868270529858101,1.3975246165058401,3.5801213946657544,seasonal_naive_llm_subset,llm_subset,101
20,11.377764418228306,3.373094190536088,2.7618810445955484,7.295013406897353,seasonal_naive_llm_subset,llm_subset,101
30,11.507311536432278,3.39224284750256,2.8913860509891323,7.817528319827866,seasonal_naive_llm_subset,llm_subset,101
1,0.9792512008883716,0.9895712207256088,0.7831391816092009,2.006462383511937,linear_ridge_llm_subset,llm_subset,101
5,6.050721650377796,2.4598214671755745,2.00575052393545,5.195415208012158,linear_ridge_llm_subset,llm_subset,101
20,38.16264130459078,6.177591869376835,5.501365623851814,14.68170589053054,linear_ridge_llm_subset,llm_subset,101
30,43.04318729522226,6.5607306982699924,6.002631650112643,16.30847745902001,linear_ridge_llm_subset,llm_subset,101
1,5.042006074272541,2.245441175865567,2.0747862711991414,5.334722017157585,linear_lasso_llm_subset,llm_subset,101
5,12.835911938527284,3.5827240946697647,3.2197153072546025,8.343926323789495,linear_lasso_llm_subset,llm_subset,101
20,45.89215080696547,6.774374569431887,6.223248510077449,16.572253407172138,linear_lasso_llm_subset,llm_subset,101
30,51.74390153824464,7.193323400087379,6.768412335084216,18.32786092388962,linear_lasso_llm_subset,llm_subset,101
1,0.7862135767936707,0.8866868615150452,0.6963139772415161,1.7796019092202187,tsm_llm_subset,llm_subset,101
5,3.813117265701294,1.9527205228805542,1.501720666885376,3.874225541949272,tsm_llm_subset,llm_subset,101
20,15.123987197875977,3.8889570236206055,3.1168203353881836,8.32175761461258,tsm_llm_subset,llm_subset,101
30,13.798606872558594,3.7146475315093994,3.0529634952545166,8.344490826129913,tsm_llm_subset,llm_subset,101
