window,run_4b,run_27b,base_path_mse,path_mse_4b,path_mse_27b,path_improvement_4b_pct,path_improvement_27b_pct,base_h20_mse,h20_mse_4b,h20_mse_27b,h20_improvement_4b_pct,h20_improvement_27b_pct,base_h30_mse,h30_mse_4b,h30_mse_27b,h30_improvement_4b_pct,h30_improvement_27b_pct,h20_sharpe_4b,h20_sharpe_27b,h30_sharpe_4b,h30_sharpe_27b
W0,20260331_105619_b6bb37,20260331_181339_b40355,20.824586868286133,20.557571503175858,20.49963421552371,1.2822120640333767,1.5604278481860083,25.991470336914062,25.52866018026596,25.352866370231514,1.780623222345383,2.4569751476336434,61.42319869995117,60.93204427053766,61.31092887739524,0.799623659804456,0.18278081397936,2.0474791604240123,2.4560485046708864,1.4566189988510259,1.7893955850022616
W1,20260326_115622_da6c51,20260331_192217_2f8fbb,21.285982131958008,21.43761838820145,21.642065856118837,-0.7123761323457156,-1.6728555062827777,27.479915618896484,27.717847366857175,27.989544557420867,-0.8658387138462675,-1.8545505946675478,32.64444351196289,33.00166832418982,33.34924711998038,-1.094289789611591,-2.1590308554630733,1.0000230425299517,0.9119957895751872,0.7892416575265125,0.7027224220321769
W2,20260326_124702_c7ea2d,20260331_200333_fac9f0,23.02001953125,22.625306749884132,21.92612863514368,1.7146500715607083,4.751911242392071,32.75636672973633,32.08150368810689,30.876075584486987,2.0602499880329916,5.740231084732628,44.82731628417969,43.95387581591059,42.39559734866303,1.9484558538636954,5.424636442879915,0.7862608944988956,0.7862608944988956,0.8727131170344955,0.8727131170344955
W3,20260326_133808_f2b915,20260331_205229_5c7de8,90.5991439819336,88.59048476977254,87.69933487450557,2.2170840958073423,3.200702545276013,125.35798645019533,122.37191238880465,120.50866262480086,2.382037352344557,3.8683804380673426,176.53016662597656,171.08285828191944,169.45302493087345,3.0857662733636992,4.009026802822779,-0.7590271086879045,-0.9348354619334196,-1.879273019452292,-1.879273019452292
W4,20260326_135728_a024ac,20260331_214230_22bef9,104.76339721679688,103.86616978268742,103.12447891358777,0.8564321680526787,1.5643997300102241,136.63156127929688,135.34633354099952,134.04904307820155,0.9406521643049559,1.8901329801949918,233.8096618652344,231.3181419080411,229.27259487611616,1.0656189044186637,1.940495937132558,-1.0229111655560432,-1.143839374662467,-1.223281853035245,-1.224567547365219
