horizon,mse,rmse,mae,mape
1,6.64202227346656,2.577212112626076,2.0671030007365023,2.9321185716141533
5,6.543584155894092,2.5580430324554926,2.0437327201651994,2.897461742159656
20,25.938978406341434,5.093032339023721,3.9725347853636674,5.521093887061319
30,37.79416936091377,6.147696264529809,4.9859055224235345,6.844857113258026
