horizon,mse,rmse,mae,mape,noise_level,model
1,1.5178969349731333,1.2320295998770214,0.9535629875644813,2.424736282182687,0.05,tsm
5,4.671931601179403,2.161465151507052,1.634799897820932,4.1262390571228975,0.05,tsm
20,27.013265471662162,5.197428736564087,4.0990850032817026,10.14244467060185,0.05,tsm
30,38.26359720290455,6.185757609452907,4.955420059943107,12.130702263308137,0.05,tsm
1,1.5242325925677662,1.2345981502366534,0.9567411599559413,2.4325379977472537,0.1,tsm
5,4.667468804492547,2.1604325503223993,1.6309165810623216,4.116689096791477,0.1,tsm
20,27.036790033303063,5.199691340195403,4.097676201499201,10.140142794002724,0.1,tsm
30,38.26923043589151,6.186212931664373,4.953553219849257,12.127891852541982,0.1,tsm
1,1.5624432985997176,1.2499773192341201,0.9721835428456025,2.470369029618854,0.2,tsm
5,4.679916972299067,2.163311575409115,1.628720623795978,4.111475999949963,0.2,tsm
20,27.105014708323967,5.206247661063001,4.096427709762779,10.139454333784492,0.2,tsm
30,38.29931027287892,6.188643653732126,4.94984779163646,12.122340106746783,0.2,tsm
1,1.6347065310175557,1.2785564246514722,0.9916302576944741,2.5186078956768916,0.3,tsm
5,4.720863491115144,2.1727548161527896,1.6320230239488869,4.121269422162539,0.3,tsm
20,27.20147345525047,5.21550318332282,4.102033343451184,10.156975290887296,0.3,tsm
30,38.35447459489663,6.19309894922539,4.9474535490875455,12.120260051669025,0.3,tsm
