column,valid_count,missing_count,coverage_pct,first_date,last_date
uk_power_gas_return_spread,885,3,99.66216216216216,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_power_gas_vol_ratio_20d,886,2,99.77477477477478,2021-05-21 00:00:00,2024-10-25 00:00:00
uk_temp_mean_c,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_temp_min_c,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_temp_max_c,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_hdd18,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_hdd18_7d_ma,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_temp_mean_7d_ma,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
auction_price_eur,780,108,87.83783783783784,2021-05-19 00:00:00,2024-10-25 00:00:00
auction_volume,782,106,88.06306306306307,2021-05-19 00:00:00,2024-10-25 00:00:00
is_auction_day,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
auction_price_lag_1,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
auction_price_lag_5,883,5,99.43693693693693,2021-05-26 00:00:00,2024-10-25 00:00:00
auction_price_lag_20,868,20,97.74774774774775,2021-06-16 00:00:00,2024-10-25 00:00:00
auction_price_rolling_mean_20,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_primary,87,801,9.797297297297296,2021-05-19 00:00:00,2024-10-16 00:00:00
uk_icap_secondary,176,712,19.81981981981982,2021-05-24 00:00:00,2024-10-21 00:00:00
uk_icap_primary_print_day,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_secondary_print_day,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_primary_ffill,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_secondary_ffill,885,3,99.66216216216216,2021-05-24 00:00:00,2024-10-25 00:00:00
uk_icap_primary_secondary_spread,885,3,99.66216216216216,2021-05-24 00:00:00,2024-10-25 00:00:00
uk_icap_primary_secondary_spread_pct,885,3,99.66216216216216,2021-05-24 00:00:00,2024-10-25 00:00:00
uk_icap_primary_days_since_print,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_primary_lag_1,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_icap_spread_lag_1,879,9,98.98648648648648,2021-05-25 00:00:00,2024-10-25 00:00:00
uk_icap_primary_lag_5,885,3,99.66216216216216,2021-05-24 00:00:00,2024-10-25 00:00:00
uk_icap_spread_lag_5,869,19,97.86036036036036,2021-05-31 00:00:00,2024-10-25 00:00:00
uk_icap_primary_lag_20,874,14,98.42342342342343,2021-06-08 00:00:00,2024-10-25 00:00:00
uk_icap_spread_lag_20,861,27,96.95945945945947,2021-06-14 00:00:00,2024-10-25 00:00:00
uk_icap_spread_z20,880,8,99.09909909909909,2021-05-31 00:00:00,2024-10-25 00:00:00
uk_icap_dow_sin,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_dow_cos,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uk_icap_secondary_days_since_print,885,3,99.66216216216216,2021-05-24 00:00:00,2024-10-25 00:00:00
y_return,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
y_ma_5d,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
y_ma_20d,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
y_ma_60d,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
y_vol_20d,886,2,99.77477477477478,2021-05-21 00:00:00,2024-10-25 00:00:00
y_momentum_5d,883,5,99.43693693693693,2021-05-26 00:00:00,2024-10-25 00:00:00
y_momentum_20d,868,20,97.74774774774775,2021-06-16 00:00:00,2024-10-25 00:00:00
uk_hdd18_surprise,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_temp_mean_anom,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_gas_hdd18_interaction,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_gas_hdd18_surprise_interaction,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_power_hdd18_interaction,885,3,99.66216216216216,2021-05-20 00:00:00,2024-10-25 00:00:00
uk_power_hdd18_surprise_interaction,885,3,99.66216216216216,2021-05-20 00:00:00,2024-10-25 00:00:00
uka_gas_ratio,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uka_gas_ratio_z20,884,4,99.54954954954955,2021-05-25 00:00:00,2024-10-25 00:00:00
uka_power_ratio,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uka_power_ratio_z20,884,4,99.54954954954955,2021-05-25 00:00:00,2024-10-25 00:00:00
uka_brent_ratio,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uka_brent_ratio_z20,884,4,99.54954954954955,2021-05-25 00:00:00,2024-10-25 00:00:00
uka_coal_ratio,888,0,100.0,2021-05-19 00:00:00,2024-10-25 00:00:00
uka_coal_ratio_z20,884,4,99.54954954954955,2021-05-25 00:00:00,2024-10-25 00:00:00
uka_gas_return_spread,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uka_power_return_spread,885,3,99.66216216216216,2021-05-20 00:00:00,2024-10-25 00:00:00
uka_brent_return_spread,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
uka_coal_return_spread,887,1,99.88738738738738,2021-05-20 00:00:00,2024-10-25 00:00:00
