model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,146,17.744678497314453,4.2124433517456055,3.1170341968536377,7.647016644477844
seasonal_naive,full,146,19.64550951874297,4.432325520394793,3.335175798146148,8.16411503416429
linear_ridge,full,146,377.296954755827,19.424133307713554,17.534200272930267,45.2702359981742
linear_lasso,full,146,493.5987910397859,22.2170833153181,20.622810650307294,53.13912117649645
tsm,full,146,23.00935935974121,4.796807289123535,3.629406452178955,9.038009494543076
naive_persistence_llm_subset,llm_subset,146,17.744678497314453,4.2124433517456055,3.1170341968536377,7.647016644477844
seasonal_naive_llm_subset,llm_subset,146,19.64550951874297,4.432325520394793,3.335175798146148,8.16411503416429
linear_ridge_llm_subset,llm_subset,146,377.296954755827,19.424133307713554,17.534200272930267,45.2702359981742
linear_lasso_llm_subset,llm_subset,146,493.5987910397859,22.2170833153181,20.622810650307294,53.13912117649645
tsm_llm_subset,llm_subset,146,23.00935935974121,4.796807289123535,3.629406452178955,9.038009494543076
