model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,145,32.885650634765625,5.734601020812988,4.334356307983398,5.913739651441574
seasonal_naive,full,145,36.222131481625155,6.0184824899325875,4.602259769658933,6.278090506736536
linear_ridge,full,145,59.47029586064024,7.711698636528806,6.303817628882397,8.5360756330483
linear_lasso,full,145,31.606456393823294,5.621961970150927,4.349112481303599,5.904801053762434
tsm,full,145,85.65553283691406,9.255027770996094,7.855988025665283,10.452719777822495
TSM+LLM-COT-RF-HDELTA,llm_subset,145,84.5692143850926,9.196152151040813,7.779339898424491,10.363520208362095
naive_persistence_llm_subset,llm_subset,145,32.885650634765625,5.734601020812988,4.334356307983398,5.913739651441574
seasonal_naive_llm_subset,llm_subset,145,36.222131481625155,6.0184824899325875,4.602259769658933,6.278090506736536
linear_ridge_llm_subset,llm_subset,145,59.47029586064024,7.711698636528806,6.303817628882397,8.5360756330483
linear_lasso_llm_subset,llm_subset,145,31.606456393823294,5.621961970150927,4.349112481303599,5.904801053762434
tsm_llm_subset,llm_subset,145,85.65553283691406,9.255027770996094,7.855988025665283,10.452719777822495
