horizon,mse,rmse,mae,mape
1,1.1171363707073598,1.0569467208461172,0.8169398837619357,1.4569360356208891
5,4.738142668589919,2.176727513629099,1.6096654468112521,2.7925223952249882
20,31.884227630029677,5.646612048833325,3.418284628126356,6.140112468458522
30,62.00652826531081,7.874422408361823,5.2383916642930775,9.903992697482266
