horizon,mse,rmse,mae,mape
1,5.212681033394599,2.2831296575960374,1.6695137818654378,2.9371562270342495
5,5.256047045521074,2.2926070412351685,1.688194301393297,2.93938084962087
20,44.413261925150536,6.664327567365708,4.419305351045397,7.972311788782036
30,80.1616832886845,8.95330571848658,6.402708344989353,12.116238687838896
