horizon,mse,rmse,mae,mape
1,10.571004050187023,3.25130805218254,2.4975414803014933,3.760776493702314
5,10.254530458733921,3.202269579334932,2.4620994652173795,3.71041588391086
20,36.82811879551518,6.068617535774946,4.850883800021851,7.203065035910475
30,49.54368524658836,7.038727530355779,5.680552319268496,8.323921949288849
